date,means
2019-05-01,25.0
2019-06-01,25.0
2019-08-01,25.0
2019-09-01,100.0
2020-01-01,25.0
2020-02-01,50.0
2020-04-01,75.0
2020-05-01,50.0
2020-06-01,100.0
