,geoName,means
0,Abruzzo,7.8431372549019605
1,Basilicata,0.5602240896358543
2,Calabria,11.484593837535014
3,Campania,44.25770308123249
4,Emilia-Romagna,51.82072829131653
5,Friuli-Venezia Giulia,9.803921568627452
6,Lazio,39.21568627450981
7,Liguria,14.84593837535014
8,Lombardy,100.0
9,Marche,10.084033613445378
10,Molise,0.5602240896358543
11,Piedmont,30.252100840336134
12,Apulia,20.72829131652661
13,Sardinia,12.605042016806722
14,Sicily,23.249299719887954
15,Tuscany,33.61344537815126
16,Trentino-Alto Adige/South Tyrol,9.243697478991596
17,Umbria,9.243697478991596
18,Veneto,40.896358543417364
