date,means
2018-01-07,0.0
2018-02-07,0.0
2018-03-07,0.0
2018-04-07,0.0
2018-05-07,0.0
2018-06-07,0.0
2018-07-07,0.0
2018-08-07,0.0
2018-09-07,0.0
2018-10-07,0.0
2018-11-07,0.0
2018-12-07,0.0
2019-01-07,0.0
2019-02-07,0.0
2019-03-07,0.0
2019-04-07,0.0
2019-05-07,20.833333333333336
2019-06-08,27.083333333333332
2019-07-08,22.916666666666664
2019-08-06,16.666666666666664
2019-09-04,16.666666666666664
2019-10-03,10.416666666666668
2019-11-03,10.416666666666668
2019-12-02,4.166666666666666
2020-01-06,14.583333333333334
2020-02-06,18.75
2020-03-03,18.75
2020-04-08,45.83333333333333
2020-05-11,100.0
2020-06-10,39.58333333333333
