date,means
2018-01-17,8.98876404494382
2018-02-19,6.9189828503843875
2018-03-16,6.0319337670017745
2018-04-16,7.924305144884683
2018-05-18,9.52099349497339
2018-06-18,9.639266706091071
2018-07-18,9.698403311649912
2018-08-19,14.0153755174453
2018-09-18,18.80544056771141
2018-10-17,14.961561206386753
2018-11-19,12.241277350680072
2018-12-18,13.305736250739209
2019-01-18,33.412182140745124
2019-02-18,29.036073329390895
2019-03-19,46.77705499704317
2019-04-19,37.4334713187463
2019-05-20,57.89473684210527
2019-06-19,49.8521584861029
2019-07-19,53.40035481963336
2019-08-19,54.464813719692486
2019-09-20,100.0
2019-10-20,57.717327025428744
2019-11-19,38.08397397989356
2019-12-19,28.38557066824364
2020-01-19,72.02838557066823
2020-02-20,48.078060319337666
2020-03-19,20.106445890005915
2020-04-19,17.386162034299232
2020-05-17,23.358959195742166
