,geoName,means
0,Abruzzo,11.074918566775244
1,Basilicata,1.9543973941368078
2,Calabria,7.817589576547231
3,Campania,42.99674267100977
4,Emilia-Romagna,68.07817589576547
5,Friuli-Venezia Giulia,11.726384364820847
6,Lazio,57.98045602605863
7,Liguria,28.01302931596091
8,Lombardy,100.0
9,Marche,8.469055374592834
10,Molise,1.9543973941368078
11,Piedmont,53.420195439739416
12,Apulia,20.846905537459282
13,Sardinia,21.824104234527688
14,Sicily,44.62540716612378
15,Tuscany,57.65472312703583
16,Trentino-Alto Adige/South Tyrol,8.143322475570033
17,Umbria,12.052117263843648
18,Aosta,2.6058631921824102
19,Veneto,70.35830618892508
