,geoName,means
0,Abruzzo,13.793103448275861
1,Basilicata,2.3781212841854935
2,Calabria,7.253269916765755
3,Campania,22.35434007134364
4,Emilia-Romagna,52.55648038049941
5,Friuli-Venezia Giulia,14.74435196195006
6,Lazio,91.79548156956005
7,Liguria,19.85731272294887
8,Lombardy,100.0
9,Marche,14.625445897740784
10,Molise,0.9512485136741974
11,Piedmont,49.70273483947681
12,Apulia,15.576694411414982
13,Sardinia,11.533888228299643
14,Sicily,7.728894173602853
15,Tuscany,42.33055885850178
16,Trentino-Alto Adige/South Tyrol,8.085612366230677
17,Umbria,7.491082045184305
18,Aosta,1.9024970273483948
19,Veneto,25.326991676575506
