,geoName,means
0,Abruzzo,18.75
1,Calabria,6.25
2,Campania,37.5
3,Emilia-Romagna,37.5
4,Lazio,12.5
5,Liguria,18.75
6,Lombardy,100.0
7,Piedmont,31.25
8,Apulia,25.0
9,Sardinia,37.5
10,Sicily,12.5
11,Tuscany,18.75
12,Trentino-Alto Adige/South Tyrol,6.25
13,Umbria,6.25
14,Veneto,18.75
