date,means
2018-01-01,23.684210526315788
2018-02-01,13.157894736842104
2018-03-01,21.052631578947366
2018-04-01,13.157894736842104
2018-05-01,52.63157894736842
2018-06-01,31.57894736842105
2018-07-01,36.84210526315789
2018-08-01,34.21052631578947
2018-09-01,23.684210526315788
2018-10-01,65.78947368421053
2018-11-01,31.57894736842105
2018-12-01,15.789473684210526
2019-01-01,100.0
2019-02-01,65.78947368421053
2019-03-01,84.21052631578947
2019-04-01,68.42105263157895
2019-05-01,78.94736842105263
2019-06-01,71.05263157894737
2019-07-01,68.42105263157895
2019-08-01,57.89473684210527
2019-09-01,71.05263157894737
2019-10-01,55.26315789473685
2019-11-01,47.368421052631575
2019-12-01,39.473684210526315
2020-01-01,84.21052631578947
2020-02-01,31.57894736842105
2020-03-01,21.052631578947366
2020-04-01,7.894736842105263
2020-05-01,15.789473684210526
2020-06-01,10.526315789473683
