,geoName,means
0,Abruzzo,12.977099236641221
1,Basilicata,3.3078880407124682
2,Calabria,21.374045801526716
3,Campania,85.49618320610686
4,Emilia-Romagna,42.23918575063613
5,Friuli-Venezia Giulia,8.651399491094148
6,Lazio,54.70737913486005
7,Liguria,16.53944020356234
8,Lombardy,100.0
9,Marche,12.468193384223918
10,Molise,1.7811704834605597
11,Piedmont,40.712468193384225
12,Apulia,40.966921119592875
13,Sardinia,28.498727735368956
14,Sicily,50.12722646310433
15,Tuscany,38.93129770992366
16,Trentino-Alto Adige/South Tyrol,6.6157760814249365
17,Umbria,5.089058524173028
18,Aosta,1.0178117048346056
19,Veneto,45.038167938931295
