date,means
2018-01-01,41.935483870967744
2018-02-01,58.06451612903226
2018-03-01,58.06451612903226
2018-04-01,41.935483870967744
2018-05-01,48.38709677419355
2018-06-01,41.935483870967744
2018-07-01,48.38709677419355
2018-08-01,35.483870967741936
2018-09-01,41.935483870967744
2018-10-01,35.483870967741936
2018-11-01,32.25806451612903
2018-12-01,12.903225806451612
2019-01-01,93.54838709677419
2019-02-01,80.64516129032258
2019-03-01,74.19354838709677
2019-04-01,67.74193548387096
2019-05-01,100.0
2019-06-01,51.61290322580645
2019-07-01,64.51612903225806
2019-08-01,51.61290322580645
2019-09-01,58.06451612903226
2019-10-01,96.7741935483871
2019-11-01,32.25806451612903
2019-12-01,22.58064516129032
2020-01-01,58.06451612903226
2020-02-01,61.29032258064516
2020-03-01,22.58064516129032
2020-04-01,6.451612903225806
2020-05-01,12.903225806451612
2020-06-01,3.225806451612903
