date,means
2018-01-31,40.96306068601583
2018-02-28,43.3377308707124
2018-03-31,33.44327176781003
2018-04-30,25.725593667546175
2018-05-31,33.37730870712401
2018-06-30,21.899736147757256
2018-07-31,22.4934036939314
2018-08-31,27.506596306068605
2018-09-30,52.90237467018469
2018-10-31,41.35883905013193
2018-11-30,39.84168865435356
2018-12-31,23.812664907651715
2019-01-31,60.48812664907651
2019-02-28,40.17150395778364
2019-03-31,44.45910290237467
2019-04-30,35.09234828496042
2019-05-31,46.108179419525065
2019-06-30,28.100263852242747
2019-07-31,30.80474934036939
2019-08-31,26.781002638522427
2019-09-30,40.633245382585756
2019-10-31,36.87335092348285
2019-11-30,32.45382585751979
2019-12-31,20.052770448548813
2020-01-31,76.31926121372031
2020-02-29,73.28496042216359
2020-03-31,35.48812664907652
2020-04-30,27.440633245382585
2020-05-31,100.0
2020-06-30,60.35620052770449
2020-07-31,11.87335092348285
