date,means
2018-01-01,68.0
2018-02-01,100.0
2018-03-01,84.0
2018-04-01,48.0
2018-05-01,38.0
2018-06-01,38.0
2018-07-01,34.0
2018-08-01,42.0
2018-09-01,50.0
2018-10-01,52.0
2018-11-01,38.0
2018-12-01,32.0
2019-01-01,62.0
2019-02-01,60.0
2019-03-01,76.0
2019-04-01,68.0
2019-05-01,94.0
2019-06-01,52.0
2019-07-01,60.0
2019-08-01,54.0
2019-09-01,64.0
2019-10-01,64.0
2019-11-01,40.0
2019-12-01,50.0
2020-01-01,72.0
2020-02-01,57.99999999999999
2020-03-01,24.0
2020-04-01,24.0
2020-05-01,18.0
2020-06-01,32.0
2020-07-01,16.0
