date,means
2018-01-01,10.638297872340425
2018-02-01,2.127659574468085
2018-03-01,6.382978723404255
2018-04-01,10.638297872340425
2018-05-01,10.638297872340425
2018-06-01,6.382978723404255
2018-07-01,23.404255319148938
2018-08-01,14.893617021276595
2018-09-01,21.27659574468085
2018-10-01,14.893617021276595
2018-11-01,10.638297872340425
2018-12-01,14.893617021276595
2019-01-01,27.659574468085108
2019-02-01,25.53191489361702
2019-03-01,42.5531914893617
2019-04-01,27.659574468085108
2019-05-01,42.5531914893617
2019-06-01,46.808510638297875
2019-07-01,51.06382978723404
2019-08-01,51.06382978723404
2019-09-01,100.0
2019-10-01,59.57446808510638
2019-11-01,38.297872340425535
2019-12-01,31.914893617021278
2020-01-01,46.808510638297875
2020-02-01,27.659574468085108
2020-03-01,12.76595744680851
2020-04-01,17.02127659574468
2020-05-01,10.638297872340425
2020-06-01,6.382978723404255
