,geoName,means
0,Abruzzo,9.192921881743635
1,Basilicata,2.028485110056107
2,Calabria,7.354337505394907
3,Campania,36.17608977125593
4,Emilia-Romagna,41.588260681916275
5,Friuli-Venezia Giulia,7.535606387570134
6,Lazio,40.47475183426845
7,Liguria,11.566681053085887
8,Lombardy,100.0
9,Marche,9.805783340526544
10,Molise,0.8027621924902891
11,Piedmont,29.2360811394044
12,Apulia,19.801467414760467
13,Sardinia,11.03150625809236
14,Sicily,26.327147173068624
15,Tuscany,29.572723349158395
16,Trentino-Alto Adige/South Tyrol,4.59214501510574
17,Umbria,6.637893828226154
18,Aosta,0.4920155373327579
19,Veneto,35.59775571860164
