date,means
2018-01-01,45.90163934426229
2018-02-01,100.0
2018-03-01,57.377049180327866
2018-04-01,29.508196721311474
2018-05-01,45.90163934426229
2018-06-01,49.18032786885246
2018-07-01,44.26229508196721
2018-08-01,40.98360655737705
2018-09-01,26.229508196721312
2018-10-01,36.0655737704918
2018-11-01,39.34426229508197
2018-12-01,31.147540983606557
2019-01-01,70.49180327868852
2019-02-01,34.42622950819672
2019-03-01,42.62295081967213
2019-04-01,37.704918032786885
2019-05-01,37.704918032786885
2019-06-01,47.540983606557376
2019-07-01,34.42622950819672
2019-08-01,47.540983606557376
2019-09-01,39.34426229508197
2019-10-01,37.704918032786885
2019-11-01,47.540983606557376
2019-12-01,39.34426229508197
2020-01-01,39.34426229508197
2020-02-01,32.78688524590164
2020-03-01,11.475409836065573
2020-04-01,16.39344262295082
2020-05-01,19.672131147540984
2020-06-01,19.672131147540984
2020-07-01,11.475409836065573
