,geoName,means
0,Abruzzo,5.051218650653479
1,Basilicata,0.7417873542917697
2,Calabria,3.037795831861533
3,Campania,14.270575768279759
4,Emilia-Romagna,37.65453903214412
5,Friuli-Venezia Giulia,6.499470151889792
6,Lazio,32.10879547862946
7,Liguria,11.515365595196045
8,Lombardy,100.0
9,Marche,7.983044860473331
10,Molise,0.6358177322500883
11,Piedmont,19.604380077711056
12,Apulia,9.890498057223596
13,Sardinia,7.947721653126104
14,Sicily,10.844224655598728
15,Tuscany,23.03073119039209
16,Trentino-Alto Adige/South Tyrol,3.496997527375486
17,Umbria,2.9671494171670787
18,Aosta,0.4945249028611798
19,Veneto,29.565524549629107
