date,means
2018-01-01,26.88311688311688
2018-02-01,20.909090909090907
2018-03-01,27.142857142857142
2018-04-01,21.428571428571427
2018-05-01,21.688311688311686
2018-06-01,19.61038961038961
2018-07-01,17.402597402597404
2018-08-01,28.31168831168831
2018-09-01,41.03896103896104
2018-10-01,31.818181818181817
2018-11-01,28.31168831168831
2018-12-01,23.896103896103895
2019-01-01,57.4025974025974
2019-02-01,50.90909090909091
2019-03-01,50.77922077922078
2019-04-01,39.740259740259745
2019-05-01,50.0
2019-06-01,34.935064935064936
2019-07-01,37.142857142857146
2019-08-01,49.48051948051948
2019-09-01,100.0
2019-10-01,68.83116883116884
2019-11-01,52.98701298701298
2019-12-01,33.506493506493506
2020-01-01,63.37662337662338
2020-02-01,43.37662337662337
2020-03-01,5.454545454545454
2020-04-01,4.675324675324675
2020-05-01,4.675324675324675
2020-06-01,4.1558441558441555
