date,means
2018-01-18,8.19277108433735
2018-02-20,10.150602409638553
2018-03-20,16.739457831325304
2018-04-20,21.927710843373493
2018-05-20,28.177710843373493
2018-06-20,26.626506024096386
2018-07-20,22.146084337349397
2018-08-19,15.993975903614457
2018-09-19,6.784638554216868
2018-10-19,6.295180722891566
2018-11-20,6.15210843373494
2018-12-17,4.081325301204819
2019-01-20,11.31777108433735
2019-02-19,10.158132530120483
2019-03-20,20.99397590361446
2019-04-20,19.585843373493976
2019-05-20,27.816265060240962
2019-06-20,100.0
2019-07-20,80.60240963855422
2019-08-20,22.643072289156628
2019-09-20,14.819277108433734
2019-10-20,12.906626506024097
2019-11-20,15.436746987951807
2019-12-19,9.34487951807229
2020-01-20,21.67921686746988
2020-02-20,23.893072289156628
2020-03-19,18.185240963855424
2020-04-20,25.602409638554217
2020-05-20,68.94578313253012
2020-06-20,23.200301204819276
