date,means
2018-01-18,11.413843888070693
2018-02-18,11.966126656848306
2018-03-18,20.3240058910162
2018-04-20,41.863033873343156
2018-05-19,38.54933726067747
2018-06-19,26.06774668630339
2018-07-19,23.01178203240059
2018-08-20,20.618556701030926
2018-09-20,34.609720176730484
2018-10-19,22.60677466863034
2018-11-19,14.874815905743741
2018-12-18,5.559646539027982
2019-01-19,11.634756995581737
2019-02-19,22.349042709867454
2019-03-20,52.31958762886598
2019-04-20,44.992636229749635
2019-05-20,49.63181148748159
2019-06-20,54.60235640648011
2019-07-20,37.48159057437408
2019-08-19,38.54933726067747
2019-09-19,33.68924889543447
2019-10-20,27.945508100147276
2019-11-18,14.06480117820324
2019-12-16,9.131075110456553
2020-01-19,17.452135493372605
2020-02-18,26.54639175257732
2020-03-19,20.949926362297496
2020-04-20,48.08541973490427
2020-05-20,100.0
2020-06-18,27.430044182621504
