date,means
2018-01-01,34.146341463414636
2018-02-01,46.34146341463415
2018-03-01,75.60975609756098
2018-04-01,65.85365853658537
2018-05-01,73.17073170731707
2018-06-01,24.390243902439025
2018-07-01,43.90243902439025
2018-08-01,43.90243902439025
2018-09-01,56.09756097560976
2018-10-01,70.73170731707317
2018-11-01,75.60975609756098
2018-12-01,58.536585365853654
2019-01-01,73.17073170731707
2019-02-01,34.146341463414636
2019-03-01,51.21951219512195
2019-04-01,63.41463414634146
2019-05-01,63.41463414634146
2019-06-01,41.46341463414634
2019-07-01,58.536585365853654
2019-08-01,29.268292682926827
2019-09-01,85.36585365853658
2019-10-01,100.0
2019-11-01,65.85365853658537
2019-12-01,43.90243902439025
2020-01-01,51.21951219512195
2020-02-01,53.65853658536586
2020-03-01,21.951219512195124
2020-04-01,17.073170731707318
2020-05-01,60.97560975609756
2020-06-01,56.09756097560976
2020-07-01,12.195121951219512
