date,means
2018-02-01,12.424160481394452
2018-03-01,18.636240722091678
2018-05-01,6.212080240697226
2018-06-01,18.636240722091678
2018-07-01,6.212080240697226
2018-08-01,6.212080240697226
2018-09-01,18.636240722091678
2018-10-01,12.424160481394452
2019-01-01,12.424160481394452
2019-03-01,24.848320962788904
2019-04-01,24.848320962788904
2019-05-01,43.48456168488059
2019-06-01,74.54496288836671
2019-07-01,49.69664192557781
2019-08-01,49.69664192557781
2019-09-01,68.33288264766948
2019-10-01,55.90872216627504
2019-11-01,62.120802406972274
2019-12-01,12.424160481394452
2020-01-01,43.48456168488059
2020-02-01,24.848320962788904
2020-03-01,12.424160481394452
2020-04-01,18.636240722091678
2020-05-01,43.48456168488059
2020-06-01,6.212080240697226
2020-07-01,6.212080240697226
