date,means
2018-03-01,12.418776947835063
2018-05-01,24.837553895670126
2018-06-01,12.418776947835063
2018-07-01,12.418776947835063
2018-08-01,12.418776947835063
2018-11-01,24.837553895670126
2018-12-01,24.837553895670126
2019-04-01,24.837553895670126
2019-06-01,12.418776947835063
2019-07-01,24.837553895670126
2019-08-01,12.418776947835063
2019-09-01,12.418776947835063
2019-10-01,12.418776947835063
2019-11-01,37.25633084350519
2019-12-01,24.837553895670126
2020-01-01,24.837553895670126
2020-03-01,37.25633084350519
2020-05-01,12.418776947835063
2020-07-01,12.418776947835063
