date,means
2018-01-01,5.263157894736842
2018-02-01,18.421052631578945
2018-03-01,15.789473684210526
2018-04-01,6.578947368421052
2018-05-01,11.842105263157894
2018-06-01,9.210526315789473
2018-07-01,11.842105263157894
2018-08-01,7.894736842105263
2018-09-01,0.0
2018-10-01,3.9473684210526314
2018-11-01,5.263157894736842
2018-12-01,6.578947368421052
2019-01-01,10.526315789473683
2019-02-01,11.842105263157894
2019-03-01,11.842105263157894
2019-04-01,10.526315789473683
2019-05-01,11.842105263157894
2019-06-01,10.526315789473683
2019-07-01,22.36842105263158
2019-08-01,14.473684210526317
2019-09-01,19.736842105263158
2019-10-01,32.89473684210527
2019-11-01,15.789473684210526
2019-12-01,10.526315789473683
2020-01-01,18.421052631578945
2020-02-01,19.736842105263158
2020-03-01,7.894736842105263
2020-04-01,10.526315789473683
2020-05-01,100.0
2020-06-01,21.052631578947366
