,date,means
0,2018-01-01,1.6027782496272391
1,2018-02-01,1.16565690881981
2,2018-03-01,1.3113640224222864
3,2018-04-01,2.9141422720495256
4,2018-05-01,5.391163203291622
5,2018-06-01,4.66262763527924
6,2018-07-01,2.33131381763962
7,2018-08-01,3.2055564992544783
8,2018-09-01,0.8742426816148577
9,2018-10-01,1.3113640224222864
10,2018-11-01,0.2914142272049525
11,2018-12-01,0.43712134080742887
12,2019-01-01,1.7484853632297155
13,2019-02-01,2.185606704037144
14,2019-03-01,9.908083724968387
15,2019-04-01,10.63661929298077
16,2019-05-01,8.159598361738674
17,2019-06-01,13.987882905837726
18,2019-07-01,12.967933110620388
19,2019-08-01,11.219447747390673
20,2019-09-01,14.133590019440197
21,2019-10-01,5.536870316894099
22,2019-11-01,3.9340920672668593
23,2019-12-01,1.019949795217334
24,2020-01-01,5.536870316894099
25,2020-02-01,8.742426816148576
26,2020-03-01,15.299246928260008
27,2020-04-01,37.73814242304136
28,2020-05-01,91.79548156956005
29,2020-06-01,37.4467281958364
