date,means
2018-01-15,0.0
2018-02-15,0.0
2018-03-15,0.0
2018-04-15,0.0
2018-05-15,0.0
2018-06-15,0.0
2018-07-15,0.0
2018-08-15,0.0
2018-09-15,12.420886075949367
2018-10-15,18.43354430379747
2018-11-17,20.094936708860757
2018-12-17,27.056962025316455
2019-01-15,5.1424050632911396
2019-02-16,19.62025316455696
2019-03-17,27.531645569620256
2019-04-17,28.00632911392405
2019-05-17,30.7753164556962
2019-06-17,31.0126582278481
2019-07-17,35.83860759493671
2019-08-17,34.810126582278485
2019-09-17,51.89873417721519
2019-10-18,55.45886075949367
2019-11-17,49.446202531645575
2019-12-19,44.06645569620253
2020-01-19,51.89873417721519
2020-02-17,34.73101265822785
2020-03-18,61.39240506329114
2020-04-20,81.56645569620254
2020-05-18,100.0
2020-06-16,23.02215189873418
