date,means
2018-01-31,69.79166666666666
2018-02-28,73.95833333333334
2018-03-31,53.125
2018-04-30,48.95833333333333
2018-05-31,59.375
2018-06-30,54.166666666666664
2018-07-31,54.166666666666664
2018-08-31,46.875
2018-09-30,61.458333333333336
2018-10-31,75.0
2018-11-30,60.416666666666664
2018-12-31,52.083333333333336
2019-01-31,79.16666666666666
2019-02-28,67.70833333333334
2019-03-31,100.0
2019-04-30,73.95833333333334
2019-05-31,82.29166666666666
2019-06-30,81.25
2019-07-31,89.58333333333334
2019-08-31,60.416666666666664
2019-09-30,97.91666666666666
2019-10-31,90.625
2019-11-30,72.91666666666666
2019-12-31,62.5
2020-01-31,82.29166666666666
2020-02-29,83.33333333333334
2020-03-31,64.58333333333334
2020-04-30,54.166666666666664
2020-05-31,86.45833333333334
2020-06-30,67.70833333333334
2020-07-31,27.083333333333332
