,geoName,means
0,Abruzzo,12.267657992565056
1,Basilicata,4.83271375464684
2,Calabria,13.011152416356877
3,Campania,66.54275092936803
4,Emilia-Romagna,40.14869888475837
5,Friuli-Venezia Giulia,5.204460966542751
6,Lazio,66.54275092936803
7,Liguria,15.241635687732343
8,Lombardy,100.0
9,Marche,12.639405204460967
10,Molise,0.37174721189591076
11,Piedmont,38.28996282527881
12,Apulia,43.86617100371747
13,Sardinia,16.356877323420075
14,Sicily,55.01858736059479
15,Tuscany,34.572490706319705
16,Trentino-Alto Adige/South Tyrol,3.717472118959108
17,Umbria,7.434944237918216
18,Aosta,0.37174721189591076
19,Veneto,42.37918215613383
