date,means
2018-01-20,59.704822378582456
2018-02-20,42.011326583147415
2018-03-20,46.61060580058349
2018-04-20,44.482581088038444
2018-05-20,46.33602196670671
2018-06-20,34.15136433842458
2018-07-20,37.085979062982666
2018-08-20,45.90698472627424
2018-09-20,67.87369143641668
2018-10-20,46.713574738287285
2018-11-19,32.67547623133688
2018-12-20,23.70001716148962
2019-01-20,100.0
2019-02-20,61.11206452720096
2019-03-20,62.193238373090786
2019-04-20,53.76694697099709
2019-05-20,78.6167839368457
2019-06-20,58.10880384417367
2019-07-20,57.90286596876609
2019-08-20,65.09353011841428
2019-09-20,78.7025913849322
2019-10-20,56.85601510211087
2019-11-20,50.06006521366054
2019-12-20,35.48996052857388
2020-01-20,78.29071563411703
2020-02-20,61.180710485670154
2020-03-20,32.84709112750987
2020-04-20,26.360048052170924
2020-05-20,28.28213488930839
2020-06-19,8.958297580229964
