date,means
2018-01-01,11.206896551724139
2018-02-01,12.068965517241379
2018-03-01,20.689655172413794
2018-04-01,25.862068965517242
2018-05-01,22.413793103448278
2018-06-01,32.758620689655174
2018-07-01,26.72413793103448
2018-08-01,11.206896551724139
2018-09-01,5.172413793103448
2018-10-01,10.344827586206897
2018-11-01,12.931034482758621
2018-12-01,5.172413793103448
2019-01-01,16.379310344827587
2019-02-01,12.068965517241379
2019-03-01,18.103448275862068
2019-04-01,13.793103448275861
2019-05-01,27.586206896551722
2019-06-01,100.0
2019-07-01,83.62068965517241
2019-08-01,46.55172413793103
2019-09-01,18.96551724137931
2019-10-01,8.620689655172415
2019-11-01,13.793103448275861
2019-12-01,10.344827586206897
2020-01-01,25.862068965517242
2020-02-01,21.551724137931032
2020-03-01,28.448275862068968
2020-04-01,22.413793103448278
2020-05-01,49.137931034482754
2020-06-01,15.517241379310345
