date,means
2018-01-01,2.941176470588235
2018-02-01,2.941176470588235
2018-03-01,2.941176470588235
2018-04-01,5.88235294117647
2018-05-01,2.941176470588235
2018-08-01,8.823529411764707
2018-11-01,5.88235294117647
2019-01-01,5.88235294117647
2019-02-01,11.76470588235294
2019-03-01,8.823529411764707
2019-05-01,2.941176470588235
2019-06-01,5.88235294117647
2019-07-01,100.0
2019-08-01,8.823529411764707
2019-09-01,17.647058823529413
2019-10-01,11.76470588235294
2019-11-01,8.823529411764707
2019-12-01,8.823529411764707
2020-01-01,20.588235294117645
2020-02-01,8.823529411764707
2020-04-01,5.88235294117647
2020-05-01,20.588235294117645
2020-06-01,5.88235294117647
2020-07-01,2.941176470588235
