date,means
2018-01-01,4.651162790697675
2018-02-01,6.976744186046512
2018-03-01,4.651162790697675
2018-04-01,9.30232558139535
2018-05-01,2.3255813953488373
2018-06-01,2.3255813953488373
2018-07-01,6.976744186046512
2018-08-01,4.651162790697675
2018-09-01,11.627906976744185
2018-11-01,6.976744186046512
2018-12-01,6.976744186046512
2019-01-01,6.976744186046512
2019-02-01,6.976744186046512
2019-03-01,9.30232558139535
2019-04-01,4.651162790697675
2019-05-01,2.3255813953488373
2019-07-01,2.3255813953488373
2019-08-01,16.27906976744186
2019-09-01,13.953488372093023
2019-11-01,4.651162790697675
2020-01-01,4.651162790697675
2020-02-01,6.976744186046512
2020-04-01,2.3255813953488373
2020-05-01,100.0
2020-06-01,27.906976744186046
2020-07-01,6.976744186046512
