,geoName,means
0,Abruzzo,5.184229621865677
1,Basilicata,0.5160041925340644
2,Calabria,3.4588406030799
3,Campania,17.73764411835846
4,Emilia-Romagna,37.60380553091994
5,Friuli-Venezia Giulia,7.869063936144481
6,Lazio,41.68346367814239
7,Liguria,15.92356687898089
8,Lombardy,100.0
9,Marche,6.683866806417802
10,Molise,0.5079416270257195
11,Piedmont,31.53269370313634
12,Apulia,9.457389341288398
13,Sardinia,12.238974441667338
14,Sicily,14.641618963154075
15,Tuscany,26.388776908812385
16,Trentino-Alto Adige/South Tyrol,4.369910505522857
17,Umbria,2.9105861485124565
18,Aosta,0.42731597194227205
19,Veneto,30.92800129001048
