,geoName,means
0,Abruzzo,11.2
1,Basilicata,3.2
2,Calabria,23.733333333333334
3,Campania,55.733333333333334
4,Emilia-Romagna,51.46666666666667
5,Friuli-Venezia Giulia,11.2
6,Lazio,61.86666666666667
7,Liguria,13.866666666666667
8,Lombardy,100.0
9,Marche,14.133333333333333
10,Molise,1.6
11,Piedmont,55.733333333333334
12,Apulia,32.8
13,Sardinia,17.6
14,Sicily,37.6
15,Tuscany,40.8
16,Trentino-Alto Adige/South Tyrol,9.6
17,Umbria,9.6
18,Aosta,0.5333333333333333
19,Veneto,65.6
