date,means
2018-01-01,1.9442760919258002
2018-05-01,3.8885521838516004
2018-06-01,1.9442760919258002
2018-08-01,1.9442760919258002
2018-09-01,7.777104367703201
2018-10-01,1.9442760919258002
2018-11-01,7.777104367703201
2018-12-01,7.777104367703201
2019-01-01,1.9442760919258002
2019-02-01,3.8885521838516004
2019-03-01,3.8885521838516004
2019-05-01,5.832828275777401
2019-06-01,5.832828275777401
2019-07-01,7.777104367703201
2019-08-01,1.9442760919258002
2019-09-01,9.721380459629001
2019-11-01,11.665656551554802
2019-12-01,3.8885521838516004
2020-01-01,21.387037011183804
2020-02-01,21.387037011183804
2020-03-01,1.9442760919258002
2020-04-01,7.777104367703201
2020-05-01,33.052693562738604
2020-06-01,21.387037011183804
2020-07-01,3.8885521838516004
