,geoName,means
0,Abruzzo,10.192147034252297
1,Basilicata,1.0025062656641603
2,Calabria,5.3467000835421885
3,Campania,19.548872180451127
4,Emilia-Romagna,46.82539682539682
5,Friuli-Venezia Giulia,12.447786131996658
6,Lazio,60.23391812865497
7,Liguria,11.528822055137844
8,Lombardy,100.0
9,Marche,9.690893901420218
10,Molise,1.1695906432748537
11,Piedmont,33.04093567251462
12,Apulia,12.781954887218046
13,Sardinia,9.189640768588138
14,Sicily,19.131161236424393
15,Tuscany,32.70676691729323
16,Trentino-Alto Adige/South Tyrol,4.302422723475355
17,Umbria,6.516290726817043
18,Aosta,0.5430242272347535
19,Veneto,53.50877192982456
