date,means
2018-01-01,0.0
2018-02-01,0.0
2018-03-01,0.0
2018-04-01,0.0
2018-05-01,0.0
2018-06-01,0.0
2018-07-01,0.0
2018-08-01,0.0
2018-09-01,0.0
2018-10-01,15.789473684210526
2018-11-01,15.789473684210526
2018-12-01,10.526315789473683
2019-01-01,5.263157894736842
2019-02-01,0.0
2019-03-01,15.789473684210526
2019-04-01,21.052631578947366
2019-05-01,10.526315789473683
2019-06-01,15.789473684210526
2019-07-01,26.31578947368421
2019-08-01,42.10526315789473
2019-09-01,26.31578947368421
2019-10-01,52.63157894736842
2019-11-01,26.31578947368421
2019-12-01,21.052631578947366
2020-01-01,36.84210526315789
2020-02-01,21.052631578947366
2020-03-01,36.84210526315789
2020-04-01,47.368421052631575
2020-05-01,100.0
2020-06-01,0.0
