,geoName,means
0,Abruzzo,6.363636363636363
1,Basilicata,0.9090909090909091
2,Calabria,3.6363636363636362
3,Campania,24.545454545454547
4,Emilia-Romagna,40.90909090909091
5,Friuli-Venezia Giulia,2.727272727272727
6,Lazio,32.72727272727273
7,Liguria,12.727272727272727
8,Lombardy,100.0
9,Marche,9.090909090909092
10,Molise,1.8181818181818181
11,Piedmont,24.545454545454547
12,Apulia,14.545454545454545
13,Sardinia,6.363636363636363
14,Sicily,17.272727272727273
15,Tuscany,29.09090909090909
16,Trentino-Alto Adige/South Tyrol,0.9090909090909091
17,Umbria,2.727272727272727
18,Veneto,30.0
