,geoName,means
0,Abruzzo,15.254237288135593
1,Basilicata,5.649717514124294
2,Calabria,22.598870056497177
3,Campania,55.367231638418076
4,Emilia-Romagna,48.58757062146893
5,Friuli-Venezia Giulia,9.03954802259887
6,Lazio,42.93785310734463
7,Liguria,9.03954802259887
8,Lombardy,100.0
9,Marche,13.559322033898304
10,Molise,1.694915254237288
11,Piedmont,34.463276836158194
12,Apulia,46.89265536723164
13,Sardinia,16.949152542372882
14,Sicily,59.32203389830509
15,Tuscany,57.06214689265537
16,Trentino-Alto Adige/South Tyrol,10.734463276836157
17,Umbria,14.689265536723164
18,Aosta,1.1299435028248588
19,Veneto,51.9774011299435
