date,means
2018-01-01,0.6451612903225806
2018-02-01,0.6451612903225806
2018-03-01,6.451612903225806
2018-04-01,28.387096774193548
2018-05-01,24.193548387096776
2018-06-01,12.580645161290322
2018-07-01,13.548387096774196
2018-08-01,5.806451612903226
2018-09-01,3.870967741935484
2018-10-01,2.903225806451613
2018-11-01,1.6129032258064515
2018-12-01,0.6451612903225806
2019-01-01,4.193548387096775
2019-02-01,9.67741935483871
2019-03-01,18.064516129032256
2019-04-01,19.032258064516128
2019-05-01,10.967741935483872
2019-06-01,16.7741935483871
2019-07-01,13.548387096774196
2019-08-01,8.38709677419355
2019-09-01,12.580645161290322
2019-10-01,4.193548387096775
2019-11-01,5.806451612903226
2019-12-01,3.225806451612903
2020-01-01,6.129032258064516
2020-02-01,9.35483870967742
2020-03-01,4.516129032258064
2020-04-01,26.7741935483871
2020-05-01,100.0
2020-06-01,39.67741935483871
