date,means
2018-01-01,1.0576942204507682
2018-02-01,2.1153884409015364
2018-03-01,5.28847110225384
2018-04-01,4.230776881803073
2018-05-01,9.519247984056914
2018-06-01,2.1153884409015364
2018-07-01,5.28847110225384
2018-08-01,7.403859543155377
2018-09-01,6.346165322704608
2018-10-01,4.230776881803073
2018-11-01,6.346165322704608
2018-12-01,6.346165322704608
2019-01-01,2.1153884409015364
2019-02-01,7.403859543155377
2019-03-01,5.28847110225384
2019-04-01,1.0576942204507682
2019-05-01,4.230776881803073
2019-06-01,3.173082661352304
2019-07-01,6.346165322704608
2019-08-01,9.519247984056914
2019-09-01,16.92310752721229
2019-10-01,10.57694220450768
2019-11-01,43.365463038481494
2019-12-01,13.750024865859986
2020-01-01,13.750024865859986
2020-02-01,8.461553763606146
2020-03-01,6.346165322704608
2020-04-01,9.519247984056914
2020-05-01,22.211578629466132
2020-06-01,9.519247984056914
2020-07-01,2.1153884409015364
