,date,means
0,2018-01-01,5.99250936329588
1,2018-02-01,2.99625468164794
2,2018-03-01,8.98876404494382
3,2018-04-01,2.99625468164794
4,2018-05-01,3.5955056179775284
5,2018-06-01,3.5955056179775284
6,2018-07-01,1.7977528089887642
7,2018-08-01,2.3970037453183526
8,2018-09-01,0.0
9,2018-10-01,0.0
10,2018-11-01,1.7977528089887642
11,2018-12-01,0.0
12,2019-01-01,1.1985018726591763
13,2019-02-01,4.794007490636705
14,2019-03-01,5.99250936329588
15,2019-04-01,2.3970037453183526
16,2019-05-01,5.393258426966293
17,2019-06-01,2.3970037453183526
18,2019-07-01,5.99250936329588
19,2019-08-01,1.7977528089887642
20,2019-09-01,2.3970037453183526
21,2019-10-01,2.3970037453183526
22,2019-11-01,3.5955056179775284
23,2019-12-01,0.0
24,2020-01-01,2.3970037453183526
25,2020-02-01,1.1985018726591763
26,2020-03-01,1.1985018726591763
27,2020-04-01,0.5992509363295881
28,2020-05-01,0.5992509363295881
29,2020-06-01,0.0
