date,means
2018-01-01,59.61538461538461
2018-02-01,69.23076923076923
2018-03-01,84.61538461538461
2018-04-01,80.76923076923077
2018-05-01,48.07692307692308
2018-06-01,67.3076923076923
2018-07-01,76.92307692307693
2018-08-01,34.61538461538461
2018-09-01,86.53846153846155
2018-10-01,78.84615384615384
2018-11-01,61.53846153846154
2018-12-01,51.92307692307693
2019-01-01,65.38461538461539
2019-02-01,78.84615384615384
2019-03-01,94.23076923076923
2019-04-01,46.15384615384615
2019-05-01,78.84615384615384
2019-06-01,75.0
2019-07-01,59.61538461538461
2019-08-01,53.84615384615385
2019-09-01,90.38461538461539
2019-10-01,71.15384615384616
2019-11-01,69.23076923076923
2019-12-01,23.076923076923077
2020-01-01,84.61538461538461
2020-02-01,69.23076923076923
2020-03-01,50.0
2020-04-01,36.53846153846153
2020-05-01,88.46153846153845
2020-06-01,100.0
2020-07-01,30.76923076923077
