date,means
2018-01-01,29.0446561950365
2018-02-01,14.52232809751825
2018-03-01,4.840776032506083
2018-04-01,14.52232809751825
2018-05-01,29.0446561950365
2018-06-01,24.203880162530417
2018-07-01,24.203880162530417
2018-08-01,14.52232809751825
2018-09-01,53.24853635756692
2018-10-01,24.203880162530417
2018-11-01,33.88543222754258
2018-12-01,24.203880162530417
2019-01-01,24.203880162530417
2019-02-01,24.203880162530417
2019-03-01,33.88543222754258
2019-04-01,43.56698429255475
2019-05-01,29.0446561950365
2019-06-01,19.363104130024333
2019-07-01,33.88543222754258
2019-08-01,29.0446561950365
2019-09-01,38.726208260048665
2019-10-01,53.24853635756692
2019-11-01,24.203880162530417
2019-12-01,9.681552065012166
2020-01-01,29.0446561950365
2020-02-01,29.0446561950365
2020-03-01,14.52232809751825
2020-04-01,9.681552065012166
2020-05-01,48.407760325060835
2020-06-01,77.45241652009733
2020-07-01,14.52232809751825
