date,means
2018-01-01,6.3044580932196945
2018-02-01,3.1522290466098473
2018-03-01,3.1522290466098473
2018-04-01,9.456687139829542
2018-05-01,18.913374279659084
2018-06-01,12.608916186439389
2018-09-01,6.3044580932196945
2018-10-01,9.456687139829542
2018-11-01,6.3044580932196945
2018-12-01,3.1522290466098473
2019-01-01,12.608916186439389
2019-02-01,6.3044580932196945
2019-03-01,9.456687139829542
2019-04-01,18.913374279659084
2019-05-01,22.06560332626893
2019-06-01,9.456687139829542
2019-07-01,12.608916186439389
2019-08-01,3.1522290466098473
2019-09-01,15.761145233049238
2019-10-01,22.06560332626893
2019-11-01,15.761145233049238
2019-12-01,3.1522290466098473
2020-01-01,6.3044580932196945
2020-02-01,25.217832372878778
2020-03-01,15.761145233049238
2020-04-01,12.608916186439389
2020-05-01,9.456687139829542
2020-06-01,12.608916186439389
2020-07-01,3.1522290466098473
