date,means
2018-01-01,45.56962025316456
2018-02-01,52.53164556962025
2018-03-01,68.35443037974683
2018-04-01,48.734177215189874
2018-05-01,64.55696202531645
2018-06-01,65.18987341772153
2018-07-01,41.77215189873418
2018-08-01,19.62025316455696
2018-09-01,41.139240506329116
2018-10-01,27.848101265822784
2018-11-01,22.78481012658228
2018-12-01,11.39240506329114
2019-01-01,53.79746835443038
2019-02-01,52.53164556962025
2019-03-01,82.91139240506328
2019-04-01,65.18987341772153
2019-05-01,76.58227848101265
2019-06-01,52.53164556962025
2019-07-01,60.75949367088608
2019-08-01,46.835443037974684
2019-09-01,55.06329113924051
2019-10-01,62.0253164556962
2019-11-01,38.607594936708864
2019-12-01,16.455696202531644
2020-01-01,56.9620253164557
2020-02-01,56.32911392405063
2020-03-01,39.87341772151899
2020-04-01,59.49367088607595
2020-05-01,100.0
2020-06-01,31.645569620253166
