,geoName,means
0,Abruzzo,11.797752808988765
1,Basilicata,2.247191011235955
2,Calabria,15.44943820224719
3,Campania,48.03370786516854
4,Emilia-Romagna,41.43258426966292
5,Friuli-Venezia Giulia,8.98876404494382
6,Lazio,55.056179775280896
7,Liguria,16.713483146067414
8,Lombardy,100.0
9,Marche,11.657303370786517
10,Molise,1.404494382022472
11,Piedmont,37.640449438202246
12,Apulia,33.28651685393258
13,Sardinia,14.46629213483146
14,Sicily,41.853932584269664
15,Tuscany,34.69101123595506
16,Trentino-Alto Adige/South Tyrol,6.03932584269663
17,Umbria,7.865168539325842
18,Aosta,0.2808988764044944
19,Veneto,44.80337078651685
