date,means
2018-02-01,5.09475721180308
2018-03-01,5.09475721180308
2018-06-01,5.09475721180308
2018-07-01,15.28427163540924
2018-09-01,5.09475721180308
2019-01-01,5.09475721180308
2019-04-01,20.37902884721232
2019-05-01,5.09475721180308
2019-07-01,5.09475721180308
2019-08-01,15.28427163540924
2019-09-01,10.18951442360616
2019-10-01,35.663300482621565
2019-11-01,5.09475721180308
2019-12-01,10.18951442360616
2020-01-01,10.18951442360616
2020-02-01,10.18951442360616
2020-05-01,25.473786059015403
2020-06-01,15.28427163540924
2020-07-01,10.18951442360616
