date,means
2018-01-01,8.333333333333332
2018-02-01,8.333333333333332
2018-03-01,25.0
2018-04-01,16.666666666666664
2018-05-01,27.083333333333332
2018-06-01,6.25
2018-07-01,14.583333333333334
2018-08-01,10.416666666666668
2018-09-01,10.416666666666668
2018-10-01,20.833333333333336
2018-11-01,25.0
2018-12-01,16.666666666666664
2019-01-01,31.25
2019-02-01,12.5
2019-03-01,16.666666666666664
2019-04-01,14.583333333333334
2019-05-01,62.5
2019-06-01,47.91666666666667
2019-07-01,70.83333333333334
2019-08-01,45.83333333333333
2019-09-01,100.0
2019-10-01,62.5
2019-11-01,66.66666666666666
2019-12-01,31.25
2020-01-01,70.83333333333334
2020-02-01,41.66666666666667
2020-03-01,18.75
2020-04-01,16.666666666666664
2020-05-01,37.5
2020-06-01,43.75
2020-07-01,14.583333333333334
