date,means
2018-01-13,2.238465052535404
2018-02-11,1.7816354499771585
2018-03-14,2.261306532663317
2018-04-17,4.065783462768388
2018-05-17,5.733211512105985
2018-06-17,5.207857469164002
2018-07-18,6.441297396071266
2018-08-18,6.669712197350389
2018-09-17,3.1064412973960716
2018-10-15,1.9415258108725446
2018-11-13,1.4390132480584743
2018-12-15,1.3248058474189128
2019-01-15,3.9972590223846507
2019-02-18,3.7916857012334404
2019-03-19,12.745545911375055
2019-04-19,12.060301507537687
2019-05-20,10.66697121973504
2019-06-19,17.542256738236638
2019-07-20,18.45591594335313
2019-08-19,10.872544540886249
2019-09-19,13.97898583828232
2019-10-17,5.116491548652353
2019-11-17,5.185015989036089
2019-12-16,1.7587939698492463
2020-01-18,6.692553677478301
2020-02-19,12.928277752398357
2020-03-20,21.219735038830517
2020-04-19,41.43444495203289
2020-05-20,100.0
2020-06-19,45.5459113750571
