date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,4.098360655737705,0.0,3.278688524590164,2.459016393442623,0.0
2018-02-01,3.278688524590164,0.0,11.475409836065573,1.639344262295082,0.0
2018-03-01,10.655737704918032,0.0,9.836065573770492,0.0,0.819672131147541
2018-04-01,6.557377049180328,0.0,4.098360655737705,3.278688524590164,20.491803278688526
2018-05-01,9.836065573770492,0.0,7.377049180327869,8.19672131147541,21.311475409836063
2018-06-01,2.459016393442623,0.0,5.737704918032787,5.737704918032787,16.39344262295082
2018-07-01,4.918032786885246,0.0,7.377049180327869,5.737704918032787,27.86885245901639
2018-08-01,5.737704918032787,0.0,4.918032786885246,3.278688524590164,1.639344262295082
2018-09-01,13.934426229508196,0.0,0.0,4.098360655737705,0.819672131147541
2018-10-01,5.737704918032787,0.0,2.459016393442623,2.459016393442623,0.0
2018-11-01,3.278688524590164,0.0,3.278688524590164,0.0,0.819672131147541
2018-12-01,2.459016393442623,0.0,4.098360655737705,0.0,0.0
2019-01-01,2.459016393442623,0.0,6.557377049180328,3.278688524590164,1.639344262295082
2019-02-01,1.639344262295082,0.0,7.377049180327869,2.459016393442623,6.557377049180328
2019-03-01,15.573770491803279,0.0,7.377049180327869,14.754098360655737,4.918032786885246
2019-04-01,10.655737704918032,0.0,6.557377049180328,10.655737704918032,7.377049180327869
2019-05-01,16.39344262295082,0.819672131147541,7.377049180327869,11.475409836065573,6.557377049180328
2019-06-01,22.950819672131146,0.0,6.557377049180328,7.377049180327869,13.934426229508196
2019-07-01,6.557377049180328,0.0,13.934426229508196,15.573770491803279,9.836065573770492
2019-08-01,13.114754098360656,0.0,9.01639344262295,5.737704918032787,5.737704918032787
2019-09-01,9.836065573770492,0.0,12.295081967213115,22.131147540983605,2.459016393442623
2019-10-01,4.918032786885246,0.0,20.491803278688526,8.19672131147541,2.459016393442623
2019-11-01,0.819672131147541,0.0,9.836065573770492,5.737704918032787,1.639344262295082
2019-12-01,0.0,0.0,6.557377049180328,1.639344262295082,2.459016393442623
2020-01-01,4.098360655737705,0.0,11.475409836065573,9.01639344262295,0.819672131147541
2020-02-01,4.918032786885246,0.0,12.295081967213115,18.852459016393443,3.278688524590164
2020-03-01,2.459016393442623,0.0,4.918032786885246,31.967213114754102,4.098360655737705
2020-04-01,9.01639344262295,0.0,6.557377049180328,43.44262295081967,17.21311475409836
2020-05-01,26.229508196721312,0.0,62.295081967213115,100.0,82.78688524590164
2020-06-01,7.377049180327869,0.0,13.114754098360656,50.81967213114754,47.540983606557376
