date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,1.4388489208633095,0.0,4.07673860911271,1.6786570743405276,0.4796163069544364
2018-02-01,2.158273381294964,0.0,3.597122302158273,1.4388489208633095,0.4796163069544364
2018-03-01,3.597122302158273,0.0,0.7194244604316548,1.6786570743405276,0.7194244604316548
2018-04-01,9.112709832134293,0.0,2.158273381294964,5.275779376498801,21.58273381294964
2018-05-01,12.23021582733813,0.0,3.357314148681055,5.995203836930456,20.38369304556355
2018-06-01,5.755395683453238,0.0,2.877697841726619,3.357314148681055,20.623501199040767
2018-07-01,7.194244604316546,0.0,2.877697841726619,6.954436450839328,16.546762589928058
2018-08-01,8.393285371702639,0.0,2.877697841726619,5.995203836930456,2.877697841726619
2018-09-01,12.470023980815348,0.0,1.6786570743405276,1.4388489208633095,2.158273381294964
2018-10-01,8.872901678657074,0.0,1.1990407673860912,1.6786570743405276,0.2398081534772182
2018-11-01,5.0359712230215825,0.0,2.3980815347721824,1.4388489208633095,0.4796163069544364
2018-12-01,1.6786570743405276,0.0,2.158273381294964,0.9592326139088728,0.2398081534772182
2019-01-01,2.877697841726619,0.0,3.597122302158273,3.357314148681055,0.9592326139088728
2019-02-01,5.0359712230215825,0.0,2.877697841726619,3.117505995203837,5.755395683453238
2019-03-01,12.23021582733813,0.0,2.877697841726619,13.908872901678656,6.71462829736211
2019-04-01,14.388489208633093,0.0,3.8369304556354913,8.872901678657074,9.112709832134293
2019-05-01,12.949640287769784,0.2398081534772182,3.117505995203837,9.832134292565947,5.755395683453238
2019-06-01,17.026378896882495,0.4796163069544364,1.9184652278177456,17.026378896882495,7.913669064748201
2019-07-01,12.709832134292565,0.2398081534772182,5.275779376498801,16.30695443645084,6.235011990407674
2019-08-01,10.071942446043165,0.0,4.556354916067146,8.872901678657074,3.117505995203837
2019-09-01,8.872901678657074,0.2398081534772182,10.551558752997602,13.908872901678656,5.275779376498801
2019-10-01,8.15347721822542,0.0,8.633093525179856,7.673860911270983,2.158273381294964
2019-11-01,5.0359712230215825,0.2398081534772182,6.71462829736211,3.8369304556354913,3.8369304556354913
2019-12-01,2.877697841726619,0.0,5.515587529976019,1.9184652278177456,1.6786570743405276
2020-01-01,3.8369304556354913,0.2398081534772182,5.0359712230215825,4.07673860911271,0.9592326139088728
2020-02-01,5.995203836930456,0.0,6.954436450839328,13.66906474820144,1.6786570743405276
2020-03-01,1.6786570743405276,0.0,3.117505995203837,26.139088729016784,3.117505995203837
2020-04-01,9.59232613908873,0.0,6.474820143884892,34.53237410071942,10.551558752997602
2020-05-01,29.97601918465228,0.2398081534772182,46.28297362110312,100.0,90.16786570743405
2020-06-01,11.750599520383693,0.0,7.913669064748201,44.36450839328538,47.00239808153477
