date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,14.583333333333334,0.0,0.0,0.0,4.166666666666666
2018-02-01,7.291666666666667,0.0,3.125,0.0,0.0
2018-03-01,8.333333333333332,0.0,5.208333333333334,3.125,3.125
2018-04-01,29.166666666666668,0.0,1.0416666666666665,6.25,22.916666666666664
2018-05-01,36.45833333333333,0.0,6.25,5.208333333333334,36.45833333333333
2018-06-01,21.875,0.0,4.166666666666666,9.375,25.0
2018-07-01,13.541666666666666,0.0,9.375,3.125,23.958333333333336
2018-08-01,12.5,0.0,6.25,11.458333333333332,6.25
2018-09-01,10.416666666666668,0.0,1.0416666666666665,3.125,6.25
2018-10-01,17.708333333333336,0.0,3.125,2.083333333333333,1.0416666666666665
2018-11-01,8.333333333333332,0.0,3.125,3.125,1.0416666666666665
2018-12-01,8.333333333333332,0.0,2.083333333333333,2.083333333333333,0.0
2019-01-01,9.375,0.0,6.25,0.0,0.0
2019-02-01,10.416666666666668,0.0,6.25,4.166666666666666,5.208333333333334
2019-03-01,34.375,0.0,5.208333333333334,12.5,12.5
2019-04-01,29.166666666666668,0.0,6.25,19.791666666666664,5.208333333333334
2019-05-01,32.29166666666667,0.0,6.25,8.333333333333332,13.541666666666666
2019-06-01,36.45833333333333,0.0,5.208333333333334,15.625,15.625
2019-07-01,26.041666666666668,0.0,3.125,16.666666666666664,12.5
2019-08-01,16.666666666666664,0.0,8.333333333333332,6.25,12.5
2019-09-01,15.625,0.0,10.416666666666668,9.375,1.0416666666666665
2019-10-01,17.708333333333336,0.0,10.416666666666668,2.083333333333333,3.125
2019-11-01,5.208333333333334,0.0,10.416666666666668,9.375,4.166666666666666
2019-12-01,8.333333333333332,0.0,6.25,3.125,0.0
2020-01-01,9.375,0.0,6.25,7.291666666666667,2.083333333333333
2020-02-01,8.333333333333332,1.0416666666666665,16.666666666666664,17.708333333333336,5.208333333333334
2020-03-01,15.625,0.0,0.0,28.125,9.375
2020-04-01,26.041666666666668,0.0,16.666666666666664,53.125,34.375
2020-05-01,59.375,0.0,72.91666666666666,100.0,91.66666666666666
2020-06-01,13.541666666666666,0.0,8.333333333333332,47.91666666666667,47.91666666666667
