date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,5.534351145038168,0.0,1.5267175572519083,1.717557251908397,0.5725190839694656
2018-02-01,8.778625954198473,0.0,1.1450381679389312,1.1450381679389312,1.5267175572519083
2018-03-01,12.977099236641221,0.0,1.5267175572519083,0.7633587786259541,4.007633587786259
2018-04-01,23.473282442748094,0.0,1.5267175572519083,3.0534351145038165,26.717557251908396
2018-05-01,21.946564885496183,0.0,3.2442748091603053,3.435114503816794,24.61832061068702
2018-06-01,14.122137404580155,0.0,1.9083969465648856,3.6259541984732824,15.648854961832063
2018-07-01,9.732824427480915,0.0,2.099236641221374,6.488549618320611,12.213740458015266
2018-08-01,12.022900763358779,0.0,2.480916030534351,5.7251908396946565,5.7251908396946565
2018-09-01,16.984732824427482,0.0,1.5267175572519083,2.099236641221374,3.2442748091603053
2018-10-01,13.931297709923665,0.0,3.2442748091603053,0.7633587786259541,1.5267175572519083
2018-11-01,9.351145038167939,0.0,0.7633587786259541,0.38167938931297707,1.5267175572519083
2018-12-01,4.198473282442748,0.0,0.5725190839694656,0.9541984732824428,0.9541984732824428
2019-01-01,4.770992366412214,0.0,4.961832061068702,1.9083969465648856,3.816793893129771
2019-02-01,11.450381679389313,0.0,2.2900763358778624,3.6259541984732824,8.206106870229007
2019-03-01,28.24427480916031,0.0,4.007633587786259,8.587786259541986,16.793893129770993
2019-04-01,20.610687022900763,0.0,3.0534351145038165,8.969465648854962,17.36641221374046
2019-05-01,25.0,0.0,2.8625954198473282,6.488549618320611,15.839694656488549
2019-06-01,30.15267175572519,0.38167938931297707,5.916030534351145,11.259541984732824,25.0
2019-07-01,20.801526717557252,0.38167938931297707,5.7251908396946565,9.923664122137405,18.702290076335878
2019-08-01,20.801526717557252,0.0,3.816793893129771,9.351145038167939,14.122137404580155
2019-09-01,20.801526717557252,0.38167938931297707,6.679389312977099,4.961832061068702,9.351145038167939
2019-10-01,17.557251908396946,0.0,7.061068702290077,2.2900763358778624,4.770992366412214
2019-11-01,9.541984732824428,0.0,6.488549618320611,1.717557251908397,5.534351145038168
2019-12-01,4.198473282442748,0.0,2.6717557251908395,1.3358778625954197,1.5267175572519083
2020-01-01,9.351145038167939,0.19083969465648853,5.343511450381679,3.6259541984732824,4.3893129770992365
2020-02-01,14.122137404580155,0.19083969465648853,6.870229007633588,9.351145038167939,10.877862595419847
2020-03-01,12.404580152671755,0.0,4.007633587786259,11.450381679389313,4.580152671755725
2020-04-01,27.099236641221374,0.7633587786259541,4.3893129770992365,37.97709923664122,29.961832061068705
2020-05-01,48.091603053435115,0.38167938931297707,83.77862595419847,65.2671755725191,100.0
2020-06-01,11.641221374045802,0.38167938931297707,9.923664122137405,26.717557251908396,43.70229007633588
