date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,7.07070707070707,0.0,12.121212121212121,0.0,1.0101010101010102
2018-02-01,8.080808080808081,0.0,7.07070707070707,1.0101010101010102,0.0
2018-03-01,6.0606060606060606,0.0,9.090909090909092,6.0606060606060606,5.05050505050505
2018-04-01,24.242424242424242,0.0,12.121212121212121,5.05050505050505,27.27272727272727
2018-05-01,25.252525252525253,0.0,11.11111111111111,6.0606060606060606,42.42424242424242
2018-06-01,17.17171717171717,0.0,3.0303030303030303,13.131313131313133,17.17171717171717
2018-07-01,17.17171717171717,0.0,4.040404040404041,10.1010101010101,26.262626262626267
2018-08-01,6.0606060606060606,0.0,3.0303030303030303,6.0606060606060606,10.1010101010101
2018-09-01,16.161616161616163,0.0,8.080808080808081,5.05050505050505,2.0202020202020203
2018-10-01,12.121212121212121,0.0,6.0606060606060606,3.0303030303030303,2.0202020202020203
2018-11-01,9.090909090909092,0.0,5.05050505050505,3.0303030303030303,2.0202020202020203
2018-12-01,4.040404040404041,0.0,2.0202020202020203,5.05050505050505,1.0101010101010102
2019-01-01,9.090909090909092,0.0,12.121212121212121,6.0606060606060606,5.05050505050505
2019-02-01,16.161616161616163,0.0,12.121212121212121,10.1010101010101,17.17171717171717
2019-03-01,19.19191919191919,0.0,16.161616161616163,16.161616161616163,26.262626262626267
2019-04-01,23.232323232323232,0.0,13.131313131313133,14.14141414141414,12.121212121212121
2019-05-01,37.37373737373738,0.0,7.07070707070707,15.151515151515152,22.22222222222222
2019-06-01,20.2020202020202,1.0101010101010102,13.131313131313133,23.232323232323232,36.36363636363637
2019-07-01,16.161616161616163,0.0,14.14141414141414,26.262626262626267,33.33333333333333
2019-08-01,31.313131313131315,1.0101010101010102,20.2020202020202,19.19191919191919,19.19191919191919
2019-09-01,19.19191919191919,2.0202020202020203,21.21212121212121,17.17171717171717,3.0303030303030303
2019-10-01,17.17171717171717,0.0,23.232323232323232,10.1010101010101,5.05050505050505
2019-11-01,8.080808080808081,2.0202020202020203,35.35353535353536,18.181818181818183,6.0606060606060606
2019-12-01,5.05050505050505,0.0,13.131313131313133,6.0606060606060606,2.0202020202020203
2020-01-01,8.080808080808081,1.0101010101010102,26.262626262626267,10.1010101010101,5.05050505050505
2020-02-01,10.1010101010101,2.0202020202020203,30.303030303030305,13.131313131313133,4.040404040404041
2020-03-01,9.090909090909092,0.0,14.14141414141414,14.14141414141414,1.0101010101010102
2020-04-01,20.2020202020202,0.0,11.11111111111111,31.313131313131315,23.232323232323232
2020-05-01,51.515151515151516,4.040404040404041,96.96969696969697,100.0,89.8989898989899
2020-06-01,18.181818181818183,0.0,12.121212121212121,54.54545454545454,53.535353535353536
