date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,5.208333333333334,0.0,1.3888888888888888,2.7777777777777777,0.0
2018-02-01,7.291666666666667,0.0,1.7361111111111112,2.083333333333333,0.3472222222222222
2018-03-01,16.666666666666664,0.0,2.430555555555556,1.7361111111111112,1.0416666666666665
2018-04-01,25.34722222222222,0.0,2.083333333333333,4.861111111111112,28.125
2018-05-01,18.75,0.0,4.861111111111112,7.291666666666667,29.51388888888889
2018-06-01,15.972222222222221,0.0,3.125,4.513888888888888,17.36111111111111
2018-07-01,16.319444444444446,0.0,3.125,7.638888888888889,19.09722222222222
2018-08-01,14.930555555555555,0.0,2.430555555555556,5.902777777777778,6.25
2018-09-01,27.430555555555557,0.0,2.430555555555556,4.861111111111112,3.4722222222222223
2018-10-01,18.75,0.0,2.7777777777777777,1.7361111111111112,2.7777777777777777
2018-11-01,6.944444444444445,0.0,1.7361111111111112,2.083333333333333,1.3888888888888888
2018-12-01,4.513888888888888,0.0,2.083333333333333,2.083333333333333,0.0
2019-01-01,6.944444444444445,0.0,4.166666666666666,4.861111111111112,2.7777777777777777
2019-02-01,17.36111111111111,0.0,1.7361111111111112,3.4722222222222223,7.986111111111111
2019-03-01,33.68055555555556,0.0,5.555555555555555,12.152777777777777,14.583333333333334
2019-04-01,27.430555555555557,0.0,5.555555555555555,10.069444444444445,15.277777777777779
2019-05-01,41.66666666666667,0.3472222222222222,3.125,11.11111111111111,14.930555555555555
2019-06-01,32.63888888888889,0.3472222222222222,3.8194444444444446,18.40277777777778,22.22222222222222
2019-07-01,25.694444444444443,0.3472222222222222,6.25,20.13888888888889,12.152777777777777
2019-08-01,36.11111111111111,0.6944444444444444,3.4722222222222223,7.291666666666667,4.513888888888888
2019-09-01,24.305555555555554,0.0,7.986111111111111,11.805555555555555,4.861111111111112
2019-10-01,15.277777777777779,0.0,7.986111111111111,4.861111111111112,2.7777777777777777
2019-11-01,8.333333333333332,0.0,7.986111111111111,3.8194444444444446,3.4722222222222223
2019-12-01,5.208333333333334,0.0,3.4722222222222223,2.083333333333333,1.3888888888888888
2020-01-01,8.680555555555555,0.3472222222222222,8.333333333333332,6.25,4.861111111111112
2020-02-01,16.319444444444446,0.0,7.986111111111111,14.583333333333334,9.375
2020-03-01,15.972222222222221,0.6944444444444444,5.902777777777778,17.36111111111111,3.8194444444444446
2020-04-01,28.819444444444443,0.0,6.25,32.29166666666667,22.569444444444446
2020-05-01,69.44444444444444,1.3888888888888888,59.375,100.0,93.75
2020-06-01,18.40277777777778,0.0,10.416666666666668,56.94444444444444,52.083333333333336
