date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,4.368932038834951,0.0,6.067961165048544,4.611650485436893,0.48543689320388345
2018-02-01,2.669902912621359,0.0,4.854368932038835,4.368932038834951,0.48543689320388345
2018-03-01,4.611650485436893,0.0,5.825242718446602,3.1553398058252426,1.4563106796116505
2018-04-01,9.223300970873787,0.0,4.611650485436893,3.640776699029126,20.145631067961165
2018-05-01,7.281553398058252,0.0,2.912621359223301,6.067961165048544,16.2621359223301
2018-06-01,7.766990291262135,0.0,5.825242718446602,4.854368932038835,14.077669902912621
2018-07-01,7.038834951456311,0.0,4.611650485436893,7.038834951456311,8.009708737864079
2018-08-01,3.640776699029126,0.0,3.1553398058252426,6.553398058252427,2.1844660194174756
2018-09-01,9.70873786407767,0.0,6.310679611650485,4.854368932038835,3.3980582524271843
2018-10-01,5.097087378640777,0.0,3.3980582524271843,1.9417475728155338,1.2135922330097086
2018-11-01,5.097087378640777,0.0,3.1553398058252426,0.9708737864077669,0.0
2018-12-01,3.640776699029126,0.0,2.1844660194174756,1.9417475728155338,0.48543689320388345
2019-01-01,3.640776699029126,0.0,5.825242718446602,3.640776699029126,3.1553398058252426
2019-02-01,4.854368932038835,0.0,4.12621359223301,5.582524271844661,3.3980582524271843
2019-03-01,10.679611650485436,0.0,7.038834951456311,16.74757281553398,7.766990291262135
2019-04-01,10.679611650485436,0.0,3.8834951456310676,14.320388349514563,9.951456310679612
2019-05-01,15.048543689320388,0.24271844660194172,3.8834951456310676,13.106796116504855,8.009708737864079
2019-06-01,14.320388349514563,0.24271844660194172,6.553398058252427,17.475728155339805,11.407766990291263
2019-07-01,12.62135922330097,0.0,8.980582524271846,22.815533980582526,6.067961165048544
2019-08-01,14.563106796116504,0.0,6.796116504854369,13.592233009708737,6.067961165048544
2019-09-01,6.796116504854369,0.0,11.650485436893204,16.74757281553398,6.796116504854369
2019-10-01,8.009708737864079,0.0,11.650485436893204,5.097087378640777,3.640776699029126
2019-11-01,4.12621359223301,0.0,9.951456310679612,5.097087378640777,3.640776699029126
2019-12-01,5.825242718446602,0.0,7.766990291262135,1.2135922330097086,1.9417475728155338
2020-01-01,7.524271844660194,0.0,11.893203883495145,9.466019417475728,3.1553398058252426
2020-02-01,8.25242718446602,0.24271844660194172,16.74757281553398,9.951456310679612,3.1553398058252426
2020-03-01,3.8834951456310676,0.0,8.980582524271846,22.330097087378643,3.1553398058252426
2020-04-01,15.048543689320388,0.9708737864077669,10.194174757281553,35.43689320388349,9.951456310679612
2020-05-01,34.22330097087379,0.7281553398058253,57.76699029126213,100.0,65.29126213592234
2020-06-01,6.067961165048544,0.7281553398058253,13.349514563106796,44.417475728155345,29.126213592233007
