date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,4.011461318051576,0.0,2.865329512893983,4.011461318051576,0.0
2018-02-01,4.011461318051576,0.0,2.005730659025788,3.7249283667621778,0.5730659025787965
2018-03-01,6.017191977077363,0.0,4.011461318051576,5.157593123209169,0.8595988538681949
2018-04-01,11.74785100286533,0.0,3.151862464183381,3.151862464183381,20.34383954154728
2018-05-01,8.882521489971348,0.0,3.7249283667621778,6.017191977077363,24.641833810888254
2018-06-01,5.730659025787966,0.0,3.4383954154727796,4.871060171919771,13.753581661891118
2018-07-01,5.444126074498568,0.0,2.292263610315186,8.30945558739255,11.74785100286533
2018-08-01,4.584527220630372,0.0,3.151862464183381,7.736389684813753,4.011461318051576
2018-09-01,7.736389684813753,0.0,3.151862464183381,5.444126074498568,3.151862464183381
2018-10-01,5.157593123209169,0.0,4.297994269340974,2.5787965616045847,1.4326647564469914
2018-11-01,5.157593123209169,0.0,3.7249283667621778,1.7191977077363898,0.8595988538681949
2018-12-01,1.146131805157593,0.0,1.4326647564469914,1.146131805157593,0.0
2019-01-01,3.4383954154727796,0.0,4.584527220630372,6.303724928366762,1.7191977077363898
2019-02-01,4.584527220630372,0.0,5.157593123209169,2.5787965616045847,5.157593123209169
2019-03-01,11.174785100286533,0.0,4.584527220630372,15.18624641833811,9.455587392550143
2019-04-01,8.30945558739255,0.0,4.871060171919771,12.607449856733524,12.320916905444127
2019-05-01,12.607449856733524,0.0,5.444126074498568,10.601719197707736,13.753581661891118
2019-06-01,16.6189111747851,0.0,3.7249283667621778,16.045845272206304,15.759312320916905
2019-07-01,9.169054441260744,0.5730659025787965,8.30945558739255,21.48997134670487,13.46704871060172
2019-08-01,7.163323782234957,0.0,5.157593123209169,12.893982808022923,4.871060171919771
2019-09-01,5.157593123209169,0.0,10.888252148997136,17.191977077363894,3.151862464183381
2019-10-01,4.011461318051576,0.0,8.882521489971348,7.4498567335243555,4.871060171919771
2019-11-01,3.7249283667621778,0.5730659025787965,8.595988538681947,10.028653295128938,2.865329512893983
2019-12-01,1.7191977077363898,0.0,6.59025787965616,2.5787965616045847,2.865329512893983
2020-01-01,2.865329512893983,0.0,10.315186246418339,8.595988538681947,2.5787965616045847
2020-02-01,4.871060171919771,0.5730659025787965,8.882521489971348,20.630372492836678,4.011461318051576
2020-03-01,3.151862464183381,0.0,8.022922636103152,27.507163323782237,2.005730659025788
2020-04-01,11.174785100286533,0.28653295128939826,5.444126074498568,43.553008595988544,17.765042979942695
2020-05-01,24.068767908309454,0.8595988538681949,49.570200573065904,100.0,85.95988538681948
2020-06-01,5.157593123209169,0.28653295128939826,9.455587392550143,47.277936962750715,48.71060171919771
