date,Cura giardino,Installazione barbecue,Installazione pannelli solari,Installazione piscina,Installazione tende da sole
2018-01-01,5.769230769230769,0.0,1.3736263736263736,1.510989010989011,0.9615384615384616
2018-02-01,4.945054945054945,0.0,1.3736263736263736,1.098901098901099,1.098901098901099
2018-03-01,11.401098901098901,0.0,2.197802197802198,1.2362637362637363,2.8846153846153846
2018-04-01,27.609890109890113,0.0,1.9230769230769231,2.7472527472527473,23.214285714285715
2018-05-01,23.076923076923077,0.0,1.7857142857142856,5.082417582417582,20.87912087912088
2018-06-01,15.384615384615385,0.0,0.8241758241758242,4.395604395604396,15.934065934065933
2018-07-01,12.362637362637363,0.0,3.4340659340659343,2.197802197802198,13.324175824175825
2018-08-01,10.714285714285714,0.0,2.0604395604395602,3.021978021978022,6.456043956043957
2018-09-01,17.994505494505493,0.0,2.197802197802198,0.8241758241758242,1.6483516483516485
2018-10-01,11.401098901098901,0.0,2.60989010989011,1.2362637362637363,3.8461538461538463
2018-11-01,7.6923076923076925,0.0,1.3736263736263736,0.27472527472527475,1.7857142857142856
2018-12-01,2.8846153846153846,0.0,1.3736263736263736,0.4120879120879121,0.5494505494505495
2019-01-01,3.8461538461538463,0.0,3.159340659340659,1.6483516483516485,2.197802197802198
2019-02-01,10.714285714285714,0.0,3.296703296703297,2.0604395604395602,9.340659340659341
2019-03-01,25.961538461538463,0.0,2.60989010989011,9.340659340659341,10.576923076923077
2019-04-01,22.802197802197803,0.0,2.197802197802198,10.027472527472527,13.049450549450551
2019-05-01,23.48901098901099,0.0,3.021978021978022,7.6923076923076925,11.538461538461538
2019-06-01,29.25824175824176,0.0,3.021978021978022,13.186813186813188,21.703296703296704
2019-07-01,21.565934065934066,0.0,4.807692307692308,12.225274725274724,16.483516483516482
2019-08-01,16.208791208791208,0.13736263736263737,5.082417582417582,10.576923076923077,7.967032967032966
2019-09-01,15.659340659340659,0.0,8.104395604395604,13.324175824175825,9.89010989010989
2019-10-01,15.934065934065933,0.13736263736263737,7.6923076923076925,5.21978021978022,4.807692307692308
2019-11-01,7.417582417582418,0.0,5.4945054945054945,3.708791208791209,5.769230769230769
2019-12-01,5.21978021978022,0.0,2.8846153846153846,0.9615384615384616,3.8461538461538463
2020-01-01,9.615384615384617,0.0,7.0054945054945055,5.21978021978022,4.532967032967033
2020-02-01,11.675824175824175,0.27472527472527475,7.554945054945055,8.241758241758241,7.142857142857142
2020-03-01,9.478021978021978,0.0,3.296703296703297,14.423076923076922,3.983516483516483
2020-04-01,20.741758241758244,0.4120879120879121,4.807692307692308,35.57692307692308,21.978021978021978
2020-05-01,55.769230769230774,0.8241758241758242,68.26923076923077,86.53846153846155,100.0
2020-06-01,14.972527472527473,0.6868131868131868,11.126373626373626,35.3021978021978,47.93956043956044
