date,Cours de guitare
2018-01-07,0.6025641025641025
2018-01-14,0.6410256410256411
2018-01-21,0.75
2018-01-28,0.2564102564102564
2018-02-04,0.3717948717948718
2018-02-11,0.4551282051282051
2018-02-18,0.20512820512820512
2018-02-25,0.4423076923076923
2018-03-04,0.5256410256410257
2018-03-11,0.4551282051282051
2018-03-18,0.30128205128205127
2018-03-25,0.23076923076923078
2018-04-01,0.3269230769230769
2018-04-08,0.21153846153846154
2018-04-15,0.532051282051282
2018-04-22,0.47435897435897434
2018-04-29,0.46153846153846156
2018-05-06,0.21794871794871795
2018-05-13,0.23076923076923078
2018-05-20,0.21794871794871795
2018-05-27,0.3076923076923077
2018-06-03,0.5833333333333334
2018-06-10,0.46153846153846156
2018-06-17,0.32051282051282054
2018-06-24,0.33974358974358976
2018-07-01,0.47435897435897434
2018-07-08,0.32051282051282054
2018-07-15,0.6794871794871795
2018-07-22,0.5897435897435898
2018-07-29,0.5961538461538461
2018-08-05,0.5128205128205128
2018-08-12,0.5833333333333334
2018-08-19,0.28205128205128205
2018-08-26,0.7628205128205128
2018-09-02,0.6410256410256411
2018-09-09,0.8782051282051282
2018-09-16,0.4935897435897436
2018-09-23,0.42948717948717946
2018-09-30,0.3141025641025641
2018-10-07,0.5705128205128205
2018-10-14,0.3269230769230769
2018-10-21,0.5833333333333334
2018-10-28,0.16025641025641027
2018-11-04,0.23076923076923078
2018-11-11,0.16025641025641027
2018-11-18,0.4551282051282051
2018-11-25,0.23076923076923078
2018-12-02,0.3076923076923077
2018-12-09,0.4807692307692308
2018-12-16,0.16025641025641027
2018-12-23,0.2948717948717949
2018-12-30,0.6474358974358975
2019-01-06,0.15384615384615385
2019-01-13,0.30128205128205127
2019-01-20,0.2948717948717949
2019-01-27,0.28846153846153844
2019-02-03,0.30128205128205127
2019-02-10,0.30128205128205127
2019-02-17,0.7948717948717948
2019-02-24,0.47435897435897434
2019-03-03,0.36538461538461536
2019-03-10,0.46153846153846156
2019-03-17,0.15384615384615385
2019-03-24,0.15384615384615385
2019-03-31,0.3333333333333333
2019-04-07,0.28846153846153844
2019-04-14,0.14743589743589744
2019-04-21,0.14743589743589744
2019-04-28,0.4423076923076923
2019-05-05,0.48717948717948717
2019-05-12,0.19230769230769232
2019-05-19,0.358974358974359
2019-05-26,0.15384615384615385
2019-06-02,0.19230769230769232
2019-06-09,0.4807692307692308
2019-06-16,0.24358974358974358
2019-06-23,0.2948717948717949
2019-06-30,0.2948717948717949
2019-07-07,0.14102564102564102
2019-07-14,0.2948717948717949
2019-07-21,0.15384615384615385
2019-07-28,0.23076923076923078
2019-08-04,0.46153846153846156
2019-08-11,0.16025641025641027
2019-08-18,0.6474358974358975
2019-08-25,1.0
2019-09-01,0.5128205128205128
2019-09-08,0.46794871794871795
2019-09-15,0.3269230769230769
2019-09-22,0.32051282051282054
2019-09-29,0.21153846153846154
2019-10-06,0.3333333333333333
2019-10-13,0.14102564102564102
2019-10-20,0.0
2019-10-27,0.782051282051282
2019-11-03,0.47435897435897434
2019-11-10,0.22435897435897437
2019-11-17,0.6089743589743589
2019-11-24,0.2948717948717949
2019-12-01,0.21794871794871795
2019-12-08,0.2564102564102564
2019-12-15,0.7307692307692307
2019-12-22,0.38461538461538464
2019-12-29,0.3269230769230769
2020-01-05,0.26282051282051283
2020-01-12,0.6474358974358975
2020-01-19,0.3974358974358974
2020-01-26,0.12179487179487179
2020-02-02,0.0
2020-02-09,0.12179487179487179
2020-02-16,0.12179487179487179
2020-02-23,0.20512820512820512
2020-03-01,0.20512820512820512
2020-03-08,0.24358974358974358
2020-03-15,0.23076923076923078
2020-03-22,0.4423076923076923
2020-03-29,0.5512820512820513
2020-04-05,0.48717948717948717
2020-04-12,0.38461538461538464
2020-04-19,0.48717948717948717
2020-04-26,0.6474358974358975
2020-05-03,0.2948717948717949
2020-05-10,0.4551282051282051
2020-05-17,0.14102564102564102
