date,mariage cher,mariage luxe,mariage pas cher 
2018-01-07,0.46060606060606063,0.0,0.46060606060606063
2018-01-14,0.509090909090909,0.0,0.509090909090909
2018-01-21,0.41818181818181815,0.0,0.41818181818181815
2018-01-28,0.32727272727272727,0.0,0.32727272727272727
2018-02-04,0.7090909090909091,0.0,0.7090909090909091
2018-02-11,0.6,0.0,0.6
2018-02-18,0.2727272727272727,0.0,0.2727272727272727
2018-02-25,0.6363636363636364,0.0,0.6363636363636364
2018-03-04,0.8424242424242424,0.0,0.8424242424242424
2018-03-11,0.38181818181818183,0.0,0.38181818181818183
2018-03-18,0.41818181818181815,0.0,0.41818181818181815
2018-03-25,0.6,0.0,0.6
2018-04-01,0.7515151515151515,0.0,0.5515151515151515
2018-04-08,0.3515151515151515,0.0,0.3515151515151515
2018-04-15,0.5393939393939394,0.0,0.5393939393939394
2018-04-22,0.3333333333333333,0.0,0.3333333333333333
2018-04-29,0.1393939393939394,0.0,0.1393939393939394
2018-05-06,0.0,0.0,0.0
2018-05-13,0.3333333333333333,0.0,0.3333333333333333
2018-05-20,0.21818181818181817,0.0,0.21818181818181817
2018-05-27,0.28484848484848485,0.0,0.28484848484848485
2018-06-03,0.19393939393939394,0.0,0.19393939393939394
2018-06-10,0.32727272727272727,0.0,0.32727272727272727
2018-06-17,0.5515151515151515,0.0,0.5515151515151515
2018-06-24,0.0,0.0,0.0
2018-07-01,0.32727272727272727,0.0,0.32727272727272727
2018-07-08,0.0,0.0,0.0
2018-07-15,0.4666666666666667,0.0,0.36363636363636365
2018-07-22,0.15757575757575756,0.0,0.15757575757575756
2018-07-29,0.3212121212121212,0.0,0.3212121212121212
2018-08-05,0.3696969696969697,0.0,0.3696969696969697
2018-08-12,0.37575757575757573,0.0,0.37575757575757573
2018-08-19,0.3151515151515151,0.0,0.3151515151515151
2018-08-26,0.2909090909090909,0.0,0.14545454545454545
2018-09-02,0.20606060606060606,0.0,0.20606060606060606
2018-09-09,0.3575757575757576,0.0,0.3575757575757576
2018-09-16,0.4909090909090909,0.0,0.4909090909090909
2018-09-23,0.0,0.0,0.0
2018-09-30,0.40606060606060607,0.0,0.40606060606060607
2018-10-07,0.3575757575757576,0.0,0.3575757575757576
2018-10-14,0.3151515151515151,0.0,0.3151515151515151
2018-10-21,0.20606060606060606,0.0,0.20606060606060606
2018-10-28,0.19393939393939394,0.0,0.19393939393939394
2018-11-04,0.40606060606060607,0.0,0.40606060606060607
2018-11-11,0.0,0.0,0.0
2018-11-18,0.0,0.0,0.0
2018-11-25,0.5333333333333333,0.0,0.5333333333333333
2018-12-02,0.19393939393939394,0.0,0.19393939393939394
2018-12-09,0.0,0.0,0.0
2018-12-16,0.14545454545454545,0.0,0.14545454545454545
2018-12-23,0.20606060606060606,0.0,0.20606060606060606
2018-12-30,0.296969696969697,0.0,0.296969696969697
2019-01-06,0.19393939393939394,0.0,0.19393939393939394
2019-01-13,0.19393939393939394,0.0,0.19393939393939394
2019-01-20,0.3212121212121212,0.0,0.3212121212121212
2019-01-27,0.6,0.0,0.6
2019-02-03,0.18787878787878787,0.0,0.18787878787878787
2019-02-10,0.19393939393939394,0.0,0.19393939393939394
2019-02-17,0.503030303030303,0.0,0.503030303030303
2019-02-24,0.3393939393939394,0.0,0.3393939393939394
2019-03-03,0.0,0.0,0.0
2019-03-10,0.19393939393939394,0.0,0.19393939393939394
2019-03-17,0.2,0.0,0.2
2019-03-24,0.5454545454545454,0.0,0.5454545454545454
2019-03-31,0.28484848484848485,0.0,0.28484848484848485
2019-04-07,0.3393939393939394,0.0,0.3393939393939394
2019-04-14,0.2,0.0,0.2
2019-04-21,0.0,0.0,0.0
2019-04-28,0.509090909090909,0.0,0.509090909090909
2019-05-05,0.13333333333333333,0.0,0.13333333333333333
2019-05-12,0.1393939393939394,0.0,0.1393939393939394
2019-05-19,0.19393939393939394,0.0,0.0
2019-05-26,0.14545454545454545,0.0,0.14545454545454545
2019-06-02,0.18181818181818182,0.0,0.18181818181818182
2019-06-09,0.18181818181818182,0.0,0.18181818181818182
2019-06-16,0.14545454545454545,0.0,0.0
2019-06-23,0.3878787878787879,0.0,0.19393939393939394
2019-06-30,0.32727272727272727,0.0,0.32727272727272727
2019-07-07,0.3393939393939394,0.0,0.3393939393939394
2019-07-14,0.5454545454545454,0.0,0.3515151515151515
2019-07-21,1.0,0.0,1.0
2019-07-28,0.15151515151515152,0.0,0.15151515151515152
2019-08-04,0.7212121212121212,0.0,0.5151515151515151
2019-08-11,0.2,0.0,0.2
2019-08-18,0.14545454545454545,0.0,0.14545454545454545
2019-08-25,0.32727272727272727,0.0,0.32727272727272727
2019-09-01,0.32727272727272727,0.0,0.32727272727272727
2019-09-08,0.1393939393939394,0.0,0.1393939393939394
2019-09-15,0.3212121212121212,0.0,0.3212121212121212
2019-09-22,0.3090909090909091,0.0,0.3090909090909091
2019-09-29,0.13333333333333333,0.0,0.13333333333333333
2019-10-06,0.13333333333333333,0.0,0.13333333333333333
2019-10-13,0.36363636363636365,0.0,0.36363636363636365
2019-10-20,0.4909090909090909,0.0,0.4909090909090909
2019-10-27,0.296969696969697,0.0,0.296969696969697
2019-11-03,0.1696969696969697,0.0,0.1696969696969697
2019-11-10,0.0,0.0,0.0
2019-11-17,0.30303030303030304,0.0,0.30303030303030304
2019-11-24,0.34545454545454546,0.0,0.34545454545454546
2019-12-01,0.17575757575757575,0.0,0.17575757575757575
2019-12-08,0.0,0.0,0.0
2019-12-15,0.17575757575757575,0.0,0.17575757575757575
2019-12-22,0.18181818181818182,0.0,0.18181818181818182
2019-12-29,0.0,0.0,0.0
2020-01-05,0.3393939393939394,0.0,0.3393939393939394
2020-01-12,0.17575757575757575,0.0,0.12121212121212122
2020-01-19,0.41818181818181815,0.0,0.41818181818181815
2020-01-26,0.4484848484848485,0.0,0.32727272727272727
2020-02-02,0.2909090909090909,0.0,0.2909090909090909
2020-02-09,0.28484848484848485,0.0,0.28484848484848485
