date,mariage cher,mariage luxe,mariage pas cher 
2018-01-07,0.4024390243902439,0.0,0.4024390243902439
2018-01-14,0.6890243902439024,0.07926829268292683,0.6524390243902439
2018-01-21,0.5,0.07926829268292683,0.4634146341463415
2018-01-28,0.5487804878048781,0.0,0.5487804878048781
2018-02-04,0.6890243902439024,0.0,0.6890243902439024
2018-02-11,0.35365853658536583,0.07926829268292683,0.35365853658536583
2018-02-18,0.7073170731707317,0.07926829268292683,0.7073170731707317
2018-02-25,0.3719512195121951,0.07317073170731707,0.3719512195121951
2018-03-04,0.573170731707317,0.11585365853658537,0.573170731707317
2018-03-11,0.5792682926829268,0.0,0.5426829268292683
2018-03-18,0.43902439024390244,0.0,0.39634146341463417
2018-03-25,0.5182926829268293,0.0,0.5182926829268293
2018-04-01,0.8658536585365854,0.0,0.7804878048780488
2018-04-08,0.2926829268292683,0.0,0.2926829268292683
2018-04-15,0.2682926829268293,0.0,0.2682926829268293
2018-04-22,0.3353658536585366,0.0,0.3353658536585366
2018-04-29,0.774390243902439,0.07926829268292683,0.7378048780487805
2018-05-06,1.0,0.0,0.9573170731707317
2018-05-13,0.8048780487804879,0.0,0.7621951219512195
2018-05-20,0.7560975609756098,0.0,0.7560975609756098
2018-05-27,0.6280487804878049,0.16463414634146342,0.5914634146341463
2018-06-03,0.676829268292683,0.12195121951219512,0.573170731707317
2018-06-10,0.5121951219512195,0.07926829268292683,0.5121951219512195
2018-06-17,0.38414634146341464,0.17073170731707318,0.38414634146341464
2018-06-24,0.4634146341463415,0.08536585365853659,0.4634146341463415
2018-07-01,0.12195121951219512,0.07926829268292683,0.12195121951219512
2018-07-08,0.4634146341463415,0.08536585365853659,0.4634146341463415
2018-07-15,0.43902439024390244,0.08536585365853659,0.43902439024390244
2018-07-22,0.6951219512195121,0.0,0.6951219512195121
2018-07-29,0.4878048780487805,0.09146341463414634,0.4878048780487805
2018-08-05,0.36585365853658536,0.09146341463414634,0.36585365853658536
2018-08-12,0.18292682926829268,0.09146341463414634,0.18292682926829268
2018-08-19,0.3475609756097561,0.0,0.3475609756097561
2018-08-26,0.17073170731707318,0.17073170731707318,0.17073170731707318
2018-09-02,0.5487804878048781,0.08536585365853659,0.34146341463414637
2018-09-09,0.7865853658536586,0.0,0.5
2018-09-16,0.7865853658536586,0.0,0.9451219512195121
2018-09-23,0.21341463414634146,0.08536585365853659,0.21341463414634146
2018-09-30,0.2865853658536585,0.08536585365853659,0.2865853658536585
