date,mariage cher,mariage luxe,mariage pas cher 
2018-01-07,0.28368794326241137,0.0,0.28368794326241137
2018-01-14,0.3971631205673759,0.0,0.3971631205673759
2018-01-21,0.8652482269503546,0.0,0.8652482269503546
2018-01-28,0.19148936170212766,0.0,0.19148936170212766
2018-02-04,0.3333333333333333,0.0,0.19148936170212766
2018-02-11,0.6737588652482269,0.0,0.6737588652482269
2018-02-18,0.6099290780141844,0.0,0.6099290780141844
2018-02-25,0.40425531914893614,0.0,0.40425531914893614
2018-03-04,0.5531914893617021,0.0,0.5531914893617021
2018-03-11,0.6099290780141844,0.0,0.6099290780141844
2018-03-18,0.4397163120567376,0.0,0.4397163120567376
2018-03-25,0.7446808510638298,0.0,0.7446808510638298
2018-04-01,0.4397163120567376,0.0,0.4397163120567376
2018-04-08,0.41134751773049644,0.0,0.41134751773049644
2018-04-15,0.3617021276595745,0.0,0.3617021276595745
2018-04-22,0.475177304964539,0.0,0.475177304964539
2018-04-29,0.2907801418439716,0.0,0.2907801418439716
2018-05-06,0.5886524822695035,0.0,0.5886524822695035
2018-05-13,0.425531914893617,0.0,0.425531914893617
2018-05-20,1.0,0.0,0.8581560283687943
2018-05-27,0.8794326241134752,0.0,0.8794326241134752
2018-06-03,0.3333333333333333,0.0,0.3333333333333333
2018-06-10,0.6170212765957447,0.0,0.6170212765957447
2018-06-17,0.3475177304964539,0.0,0.3475177304964539
2018-06-24,0.3475177304964539,0.0,0.3475177304964539
2018-07-01,0.6737588652482269,0.0,0.6737588652482269
2018-07-08,0.14184397163120568,0.0,0.14184397163120568
2018-07-15,0.7163120567375887,0.0,0.7163120567375887
2018-07-22,0.524822695035461,0.0,0.524822695035461
2018-07-29,0.3617021276595745,0.0,0.3617021276595745
2018-08-05,0.36879432624113473,0.0,0.36879432624113473
2018-08-12,0.8439716312056738,0.0,0.8439716312056738
2018-08-19,0.9361702127659575,0.0,0.9361702127659575
2018-08-26,0.3546099290780142,0.0,0.3546099290780142
2018-09-02,0.425531914893617,0.0,0.425531914893617
2018-09-09,0.851063829787234,0.0,0.7092198581560284
2018-09-16,0.3475177304964539,0.0,0.3475177304964539
2018-09-23,0.0,0.0,0.0
2018-09-30,0.44680851063829785,0.0,0.44680851063829785
2018-10-07,0.41843971631205673,0.0,0.41843971631205673
2018-10-14,0.2907801418439716,0.0,0.2907801418439716
2018-10-21,0.3617021276595745,0.0,0.3617021276595745
2018-10-28,0.41843971631205673,0.0,0.41843971631205673
2018-11-04,0.0,0.0,0.0
2018-11-11,0.2907801418439716,0.0,0.2907801418439716
2018-11-18,0.3404255319148936,0.0,0.3404255319148936
2018-11-25,0.3333333333333333,0.0,0.3333333333333333
2018-12-02,0.3971631205673759,0.0,0.3971631205673759
2018-12-09,0.0,0.0,0.0
2018-12-16,0.3546099290780142,0.0,0.3546099290780142
2018-12-23,0.36879432624113473,0.0,0.36879432624113473
2018-12-30,0.6524822695035462,0.0,0.5035460992907801
2019-01-06,0.3971631205673759,0.0,0.2978723404255319
2019-01-13,0.19858156028368795,0.0,0.19858156028368795
2019-01-20,0.19148936170212766,0.0,0.19148936170212766
2019-01-27,0.1347517730496454,0.0,0.1347517730496454
2019-02-03,0.14184397163120568,0.0,0.14184397163120568
2019-02-10,0.9290780141843972,0.0,0.9290780141843972
2019-02-17,0.3617021276595745,0.0,0.3617021276595745
2019-02-24,0.14184397163120568,0.0,0.0
2019-03-03,0.3829787234042553,0.0,0.3829787234042553
2019-03-10,0.4397163120567376,0.0,0.4397163120567376
2019-03-17,0.40425531914893614,0.0,0.40425531914893614
2019-03-24,0.41134751773049644,0.0,0.41134751773049644
2019-03-31,0.20567375886524822,0.0,0.20567375886524822
2019-04-07,0.0,0.0,0.0
2019-04-14,0.5815602836879432,0.0,0.5815602836879432
2019-04-21,0.3971631205673759,0.0,0.3971631205673759
2019-04-28,0.1347517730496454,0.0,0.1347517730496454
2019-05-05,0.5177304964539007,0.0,0.3262411347517731
2019-05-12,0.5886524822695035,0.0,0.5886524822695035
2019-05-19,0.5815602836879432,0.0,0.5815602836879432
2019-05-26,0.19858156028368795,0.0,0.19858156028368795
2019-06-02,0.2765957446808511,0.0,0.2765957446808511
2019-06-09,0.2624113475177305,0.0,0.2624113475177305
2019-06-16,0.6808510638297872,0.0,0.6808510638297872
2019-06-23,0.3333333333333333,0.0,0.3333333333333333
2019-06-30,0.3971631205673759,0.0,0.3971631205673759
2019-07-07,0.475177304964539,0.0,0.41134751773049644
2019-07-14,0.4326241134751773,0.0,0.425531914893617
2019-07-21,0.2127659574468085,0.0,0.2127659574468085
2019-07-28,0.574468085106383,0.0,0.574468085106383
2019-08-04,0.46808510638297873,0.0,0.46808510638297873
2019-08-11,0.4326241134751773,0.0,0.4326241134751773
2019-08-18,0.1347517730496454,0.0,0.1347517730496454
2019-08-25,0.19858156028368795,0.0,0.19858156028368795
2019-09-01,0.6453900709219859,0.0,0.6453900709219859
2019-09-08,0.0,0.0,0.0
2019-09-15,0.19148936170212766,0.0,0.19148936170212766
2019-09-22,0.5177304964539007,0.0,0.5177304964539007
2019-09-29,0.2695035460992908,0.0,0.3617021276595745
2019-10-06,0.3120567375886525,0.0,0.3120567375886525
2019-10-13,0.3120567375886525,0.0,0.1276595744680851
2019-10-20,0.375886524822695,0.0,0.375886524822695
2019-10-27,0.2978723404255319,0.0,0.2978723404255319
2019-11-03,0.0,0.0,0.0
2019-11-10,0.2553191489361702,0.0,0.1702127659574468
2019-11-17,0.0,0.0,0.0
2019-11-24,0.12056737588652482,0.0,0.12056737588652482
2019-12-01,0.5602836879432624,0.0,0.5602836879432624
2019-12-08,0.2978723404255319,0.0,0.2978723404255319
2019-12-15,0.3049645390070922,0.0,0.3049645390070922
2019-12-22,0.1276595744680851,0.0,0.1276595744680851
2019-12-29,0.5673758865248227,0.0,0.4397163120567376
2020-01-05,0.5886524822695035,0.0,0.5886524822695035
2020-01-12,0.45390070921985815,0.0,0.28368794326241137
2020-01-19,0.3120567375886525,0.0,0.2553191489361702
2020-01-26,0.2907801418439716,0.0,0.2907801418439716
2020-02-02,0.2907801418439716,0.0,0.2907801418439716
2020-02-09,0.28368794326241137,0.0,0.28368794326241137
2020-02-16,0.2907801418439716,0.0,0.2907801418439716
2020-02-23,0.41134751773049644,0.0,0.24113475177304963
2020-03-01,0.8936170212765957,0.0,0.8936170212765957
2020-03-08,0.11347517730496454,0.0,0.11347517730496454
2020-03-15,0.14184397163120568,0.0,0.14184397163120568
2020-03-22,0.0,0.0,0.0
2020-03-29,0.0,0.0,0.0
2020-04-05,0.24113475177304963,0.0,0.09929078014184398
2020-04-12,0.2907801418439716,0.0,0.2907801418439716
2020-04-19,0.24822695035460993,0.0,0.24822695035460993
2020-04-26,0.22695035460992907,0.0,0.22695035460992907
2020-05-03,0.0,0.0,0.0
