date,mariage cher,mariage luxe,mariage pas cher 
2018-01-07,0.732484076433121,0.0,0.732484076433121
2018-01-14,1.0,0.0,0.9235668789808917
2018-01-21,0.2802547770700637,0.0,0.2802547770700637
2018-01-28,0.7643312101910829,0.3184713375796178,0.7643312101910829
2018-02-04,0.27388535031847133,0.0,0.27388535031847133
2018-02-11,0.40764331210191085,0.1592356687898089,0.40764331210191085
2018-02-18,0.8789808917197452,0.0,0.8789808917197452
2018-02-25,0.8471337579617835,0.0,0.8471337579617835
2018-03-04,0.2802547770700637,0.0,0.2802547770700637
2018-03-11,0.5732484076433121,0.0,0.4140127388535032
2018-03-18,0.9490445859872612,0.0,0.9490445859872612
2018-03-25,0.8152866242038217,0.0,0.8152866242038217
2018-04-01,0.7515923566878981,0.0,0.7515923566878981
2018-04-08,0.4012738853503185,0.0,0.27388535031847133
2018-04-15,0.5414012738853503,0.17197452229299362,0.6305732484076433
2018-04-22,0.6815286624203821,0.0,0.6815286624203821
2018-04-29,0.7452229299363057,0.0,0.7452229299363057
2018-05-06,0.5987261146496815,0.0,0.5987261146496815
2018-05-13,0.6496815286624203,0.15286624203821655,0.6496815286624203
2018-05-20,0.45222929936305734,0.0,0.45222929936305734
2018-05-27,0.43312101910828027,0.15286624203821655,0.43312101910828027
2018-06-03,0.6560509554140127,0.0,0.6560509554140127
2018-06-10,0.34394904458598724,0.15286624203821655,0.34394904458598724
2018-06-17,0.4267515923566879,0.0,0.4267515923566879
2018-06-24,0.5859872611464968,0.0,0.5859872611464968
2018-07-01,0.35668789808917195,0.15286624203821655,0.35668789808917195
2018-07-08,0.43312101910828027,0.0,0.35668789808917195
2018-07-15,0.7515923566878981,0.0,0.5987261146496815
2018-07-22,0.5859872611464968,0.0,0.5859872611464968
2018-07-29,0.5796178343949044,0.0,0.5796178343949044
2018-08-05,0.42038216560509556,0.0,0.2802547770700637
2018-08-12,0.21019108280254778,0.14012738853503184,0.21019108280254778
2018-08-19,0.4267515923566879,0.0,0.4267515923566879
2018-08-26,0.4394904458598726,0.0,0.4394904458598726
2018-09-02,0.15286624203821655,0.0,0.15286624203821655
2018-09-09,0.0,0.1592356687898089,0.0
2018-09-16,0.5859872611464968,0.0,0.5859872611464968
2018-09-23,0.89171974522293,0.1592356687898089,0.89171974522293
2018-09-30,0.5414012738853503,0.0,0.5414012738853503
2018-10-07,0.554140127388535,0.1592356687898089,0.554140127388535
2018-10-14,0.2929936305732484,0.1592356687898089,0.2929936305732484
2018-10-21,0.17197452229299362,0.0,0.17197452229299362
2018-10-28,0.6178343949044586,0.1592356687898089,0.6178343949044586
2018-11-04,0.2356687898089172,0.1592356687898089,0.2356687898089172
2018-11-11,0.2929936305732484,0.3184713375796178,0.2929936305732484
2018-11-18,0.1592356687898089,0.1592356687898089,0.1592356687898089
2018-11-25,0.1592356687898089,0.0,0.1592356687898089
2018-12-02,0.4968152866242038,0.0,0.4968152866242038
2018-12-09,0.29936305732484075,0.0,0.29936305732484075
2018-12-16,0.1337579617834395,0.17197452229299362,0.1337579617834395
2018-12-23,0.0,0.0,0.0
2018-12-30,0.4968152866242038,0.0,0.4968152866242038
2019-01-06,0.2929936305732484,0.0,0.2929936305732484
