date,mariage cher,mariage luxe,mariage pas cher 
2018-01-07,0.8084291187739464,0.0,0.8084291187739464
2018-01-14,0.24521072796934865,0.08045977011494253,0.20306513409961685
2018-01-21,0.6743295019157088,0.0,0.6743295019157088
2018-01-28,0.39846743295019155,0.0,0.39846743295019155
2018-02-04,0.44061302681992337,0.0,0.44061302681992337
2018-02-11,0.26053639846743293,0.0,0.26053639846743293
2018-02-18,1.0,0.0,0.8084291187739464
2018-02-25,0.1839080459770115,0.0,0.1839080459770115
2018-03-04,0.34099616858237547,0.0,0.34099616858237547
2018-03-11,0.8237547892720306,0.0,0.8237547892720306
2018-03-18,0.367816091954023,0.0,0.367816091954023
2018-03-25,0.3524904214559387,0.0842911877394636,0.3524904214559387
2018-04-01,0.6398467432950191,0.08812260536398467,0.6398467432950191
2018-04-08,0.36015325670498083,0.0,0.31417624521072796
2018-04-15,0.09195402298850575,0.09195402298850575,0.09195402298850575
2018-04-22,0.4444444444444444,0.0842911877394636,0.4444444444444444
2018-04-29,0.5977011494252874,0.0,0.5977011494252874
2018-05-06,0.3716475095785441,0.0,0.3716475095785441
2018-05-13,0.0842911877394636,0.0,0.0842911877394636
2018-05-20,0.32567049808429116,0.0,0.32567049808429116
2018-05-27,0.5057471264367817,0.0,0.5057471264367817
2018-06-03,0.5517241379310345,0.0,0.5517241379310345
2018-06-10,0.421455938697318,0.0,0.421455938697318
2018-06-17,0.8773946360153256,0.0,0.8773946360153256
2018-06-24,0.3793103448275862,0.10727969348659004,0.3793103448275862
2018-07-01,0.26053639846743293,0.10344827586206896,0.26053639846743293
2018-07-08,0.4482758620689655,0.0,0.4482758620689655
2018-07-15,0.5632183908045977,0.0,0.5632183908045977
2018-07-22,0.2260536398467433,0.08045977011494253,0.2260536398467433
2018-07-29,0.19923371647509577,0.08045977011494253,0.19923371647509577
2018-08-05,0.7011494252873564,0.07662835249042145,0.7011494252873564
2018-08-12,0.2567049808429119,0.07662835249042145,0.2567049808429119
2018-08-19,0.5134099616858238,0.0,0.47126436781609193
2018-08-26,0.47126436781609193,0.0,0.42911877394636017
2018-09-02,0.4827586206896552,0.0,0.39846743295019155
2018-09-09,0.44061302681992337,0.08045977011494253,0.44061302681992337
2018-09-16,0.2796934865900383,0.0,0.2796934865900383
2018-09-23,0.2720306513409962,0.0,0.22988505747126436
2018-09-30,0.1685823754789272,0.0,0.1685823754789272
2018-10-07,0.6245210727969349,0.0,0.6245210727969349
2018-10-14,0.36015325670498083,0.0,0.36015325670498083
2018-10-21,0.6091954022988506,0.0,0.6091954022988506
2018-10-28,0.27586206896551724,0.0,0.27586206896551724
2018-11-04,0.6283524904214559,0.0,0.6283524904214559
2018-11-11,0.3486590038314176,0.0842911877394636,0.3065134099616858
2018-11-18,0.46360153256704983,0.0,0.46360153256704983
2018-11-25,0.08045977011494253,0.0,0.08045977011494253
2018-12-02,0.3563218390804598,0.0842911877394636,0.3563218390804598
2018-12-09,0.18007662835249041,0.0,0.18007662835249041
2018-12-16,0.21455938697318008,0.0,0.21455938697318008
2018-12-23,0.09578544061302682,0.09578544061302682,0.09578544061302682
2018-12-30,0.5172413793103449,0.09195402298850575,0.41379310344827586
2019-01-06,0.21839080459770116,0.09195402298850575,0.21839080459770116
2019-01-13,0.32950191570881227,0.0,0.12260536398467432
2019-01-20,0.4061302681992337,0.0,0.24521072796934865
2019-01-27,0.524904214559387,0.08045977011494253,0.524904214559387
2019-02-03,0.08045977011494253,0.0,0.08045977011494253
2019-02-10,0.524904214559387,0.0,0.524904214559387
2019-02-17,0.27586206896551724,0.17624521072796934,0.367816091954023
2019-02-24,0.2796934865900383,0.0,0.1839080459770115
2019-03-03,0.1685823754789272,0.0,0.1685823754789272
2019-03-10,0.5095785440613027,0.0,0.5095785440613027
2019-03-17,0.44061302681992337,0.0,0.4827586206896552
2019-03-24,0.31417624521072796,0.0,0.09961685823754789
2019-03-31,0.3524904214559387,0.14559386973180077,0.3524904214559387
2019-04-07,0.3831417624521073,0.07279693486590039,0.3831417624521073
2019-04-14,0.49808429118773945,0.0,0.49808429118773945
2019-04-21,0.27586206896551724,0.0,0.27586206896551724
2019-04-28,0.42911877394636017,0.0,0.36015325670498083
2019-05-05,0.4444444444444444,0.1417624521072797,0.4444444444444444
2019-05-12,0.3486590038314176,0.0,0.3486590038314176
2019-05-19,0.13793103448275862,0.06896551724137931,0.10344827586206896
2019-05-26,0.21455938697318008,0.0,0.21455938697318008
2019-06-02,0.2681992337164751,0.06513409961685823,0.2681992337164751
2019-06-09,0.3371647509578544,0.0,0.3371647509578544
2019-06-16,0.210727969348659,0.0,0.210727969348659
2019-06-23,0.47509578544061304,0.0,0.47509578544061304
2019-06-30,0.15708812260536398,0.2260536398467433,0.15708812260536398
2019-07-07,0.28735632183908044,0.06513409961685823,0.2222222222222222
2019-07-14,0.4444444444444444,0.06513409961685823,0.4099616858237548
2019-07-21,0.16475095785440613,0.07279693486590039,0.16475095785440613
2019-07-28,0.31417624521072796,0.0,0.31417624521072796
2019-08-04,0.3563218390804598,0.0,0.3563218390804598
2019-08-11,0.13793103448275862,0.09195402298850575,0.13793103448275862
2019-08-18,0.5134099616858238,0.0,0.5134099616858238
2019-08-25,0.1724137931034483,0.0,0.1724137931034483
2019-09-01,0.5172413793103449,0.06896551724137931,0.5172413793103449
2019-09-08,0.4099616858237548,0.06513409961685823,0.4099616858237548
2019-09-15,0.15708812260536398,0.06513409961685823,0.15708812260536398
2019-09-22,0.18007662835249041,0.0842911877394636,0.18007662835249041
2019-09-29,0.42528735632183906,0.0,0.3371647509578544
2019-10-06,0.17624521072796934,0.13409961685823754,0.17624521072796934
